,Region,dVCR,VCR,dUCR,UCR,loc
51,8656028,270414.0,0.00909853503622,940,0.911370262391,"(39.966936208445638, 116.36365767878078)"
52,6848910,461894.0,0.0092362619516,1210,0.912342079689,"(40.076549865229111, 116.5799531066823)"
53,7891773,322961.0,0.00933256201681,1072,0.913119533528,"(39.891913746630728, 116.45509964830012)"
54,9106464,248039.0,0.00940652194347,800,0.914577259475,"(39.886073674752922, 116.30973036342321)"
55,8249326,306285.0,0.00949784958201,1095,0.915549076774,"(39.891464510332433, 116.41230949589684)"
56,7598069,614863.0,0.00968118858268,781,0.916326530612,"(39.970979335130281, 116.4902696365768)"
57,8930371,314597.0,0.00977499468191,798,0.917103984451,"(39.991644204851752, 116.33083235638922)"
58,9028212,250407.0,0.00984966069554,932,0.917978620019,"(39.938185085354895, 116.31910902696366)"
59,8024086,281874.0,0.0099337094958,1039,0.918853255588,"(39.922012578616354, 116.43927315357563)"
60,8533402,286999.0,0.0100192864615,1001,0.919533527697,"(39.887870619946092, 116.37831184056273)"
61,9464063,223086.0,0.010085805937,729,0.920310981535,"(39.906289308176099, 116.26694021101993)"
62,8641291,283074.0,0.0101702125516,1076,0.921088435374,"(39.94761904761905, 116.36541617819461)"
63,6971348,1802120.0,0.0107075662058,422,0.921477162293,"(40.071159029649593, 116.56529894490036)"
64,7886965,356834.0,0.0108139664754,1041,0.922254616132,"(39.932345013477089, 116.4556858147714)"
65,6971350,1172311.0,0.0111635245513,323,0.922546161322,"(40.072057502246182, 116.56529894490036)"
66,7754665,277221.0,0.0112461859265,889,0.92332361516,"(39.90808625336927, 116.47151230949591)"
67,8709729,227411.0,0.0113139950245,759,0.92371234208,"(39.887421383647798, 116.35720984759672)"
68,6966451,1127415.0,0.0116501660731,334,0.924003887269,"(40.071608265947887, 116.56588511137164)"
69,9155544,212378.0,0.011713492652,738,0.924781341108,"(39.930997304582206, 116.30386869871045)"
70,8180790,280006.0,0.0117969844546,979,0.925558794947,"(39.907637017070975, 116.42051582649474)"
71,9062396,318919.0,0.0118920792818,758,0.925753158406,"(39.892362982929022, 116.31500586166472)"
