,Region,dVCR,VCR,UCR,loc,meanVIT,VUH,meet,meanVUH
44,8180782,700599.0,0.0153946093915,0.712827988338,"(39.904043126684634, 116.42051582649474)",83.6229624231,1728,23.3094266278,2.29057337221
45,7588248,700401.0,0.015603453995,0.717103984451,"(39.959748427672956, 116.49144196951934)",84.757398769,385,23.6722060253,2.32798833819
46,6966453,681069.0,0.0158065342093,0.717978620019,"(40.072506738544476, 116.56588511137164)",85.8605231616,197,23.9834791059,2.34713313897
47,7994484,668025.0,0.0160057249818,0.719727891156,"(39.82587601078167, 116.44279015240329)",86.9425202462,385,24.2540330418,2.38454810496
48,7495294,657686.0,0.0162018328855,0.719922254616,"(40.008265947888589, 116.50257913247363)",88.007771299,37,24.4572400389,2.38814382896
49,8170985,656547.0,0.0163976011637,0.723032069971,"(39.90359389038634, 116.42168815943728)",89.0711775186,844,25.0135082604,2.47016520894
50,9067300,655906.0,0.0165931783095,0.743926141885,"(39.895058400718774, 116.31441969519344)",90.1335455134,1547,25.2654033042,2.620505345
51,7602966,645688.0,0.0167857086661,0.745578231293,"(39.970530098831986, 116.48968347010552)",91.1793634597,209,25.4736637512,2.64081632653
52,7436525,632132.0,0.0169741969134,0.74713313897,"(40.011410601976635, 116.50961313012897)",92.2032248137,224,25.6466472303,2.66258503401
53,6795037,628157.0,0.0171614999006,0.761418853256,"(40.078796046720576, 116.58640093786636)",93.2206478782,1509,25.8740524781,2.80923226433
54,7411766,626960.0,0.017348445968,0.763751214772,"(39.890566037735844, 116.51254396248535)",94.2361321672,104,26.0413022352,2.81933916424
55,7289486,615494.0,0.0175319731194,0.764042759961,"(39.966936208445638, 116.5271981242673)",95.2330450275,41,26.2665694849,2.82332361516
56,6971351,615357.0,0.0177154594203,0.76462585034,"(40.072506738544476, 116.56529894490036)",96.2297359896,187,26.5261418853,2.84149659864
57,7598069,614863.0,0.017898798421,0.768415937804,"(39.970979335130281, 116.4902696365768)",97.2256268222,781,26.7541302235,2.91739552964
58,6795035,605200.0,0.0180792561216,0.777065111759,"(40.077897574123988, 116.58640093786636)",98.2058665371,1363,26.9886297376,3.04985422741
59,8940114,602521.0,0.0182589150018,0.779786200194,"(39.967834681042227, 116.32966002344666)",99.1817670878,254,27.202526725,3.07453838678
60,8068394,592413.0,0.0184355598924,0.780466472303,"(40.023539982030549, 116.43399765533412)",100.141295756,32,28.7013605442,3.07764820214
61,7205751,579157.0,0.0186082521273,0.780563654033,"(39.756244384546271, 116.53716295427903)",101.079353741,10,28.8530612245,3.07862001944
62,8180784,571463.0,0.0187786501759,0.791739552964,"(39.904941599281223, 116.42051582649474)",102.004949789,1480,29.1076773567,3.22244897959
63,8068393,567349.0,0.0189478215176,0.791739552964,"(40.023090745732254, 116.43399765533412)",102.92388241,30,29.7407191448,3.22536443149
64,8195475,564386.0,0.0191161093561,0.799319727891,"(39.90359389038634, 116.4187573270809)",103.838015873,1308,29.9918367347,3.35247813411
65,7539250,561475.0,0.0192835291966,0.799319727891,"(39.951662174303685, 116.49730363423213)",104.747434402,41,30.2152575316,3.35646258503
66,8386274,548527.0,0.0194470882203,0.802040816327,"(39.803414195867028, 116.39589683470106)",105.635881114,215,30.347133139,3.37735665695
67,6961555,548038.0,0.0196105014347,0.802332361516,"(40.072506738544476, 116.56647127784291)",106.523535795,161,30.5602526725,3.39300291545
68,6760244,538909.0,0.0197711925765,0.802429543246,"(39.851033243486071, 116.5905041031653)",107.396404276,5,30.7289601555,3.3934888241
69,7656797,535324.0,0.0199308147479,0.803595724004,"(39.94941599281222, 116.48323563892146)",108.263466148,145,30.9096209913,3.40758017493
70,7544180,533357.0,0.020089850402,0.804470359572,"(39.966037735849056, 116.49671746776085)",109.12734208,223,31.0691933916,3.42925170068
71,7994608,532557.0,0.0202486475132,0.804567541302,"(39.881581311769992, 116.44279015240329)",109.989922255,5,31.2347910593,3.42973760933
72,9018660,529513.0,0.0204065369687,0.805344995141,"(40.047798742138362, 116.32028135990622)",110.847572076,43,31.4002915452,3.43391642371
73,7064500,528019.0,0.0205639809453,0.805442176871,"(40.111590296495955, 116.55416178194608)",111.702802073,2,31.5660835763,3.43411078717
74,9498502,527997.0,0.020721418362,0.80583090379,"(39.975022461814916, 116.26283704572099)",112.557996437,14,31.7248785228,3.43547133139
75,8043411,520871.0,0.0208767309578,0.80602526725,"(39.802066486972144, 116.43692848769051)",113.40164885,7,31.8790087464,3.4361516035
76,6829325,520148.0,0.0210318279705,0.810495626822,"(40.079694519317158, 116.58229777256741)",114.244130224,1283,32.1316812439,3.56083576288
77,9400474,515718.0,0.0211856040519,0.810495626822,"(39.944474393530996, 116.27456037514655)",115.079436346,10,32.2923226433,3.56180758017
78,6970961,512853.0,0.0213385258516,0.810495626822,"(39.897304582210239, 116.56529894490036)",115.910102041,12,32.4493683188,3.56297376093
79,9184887,509448.0,0.0214904323531,0.810787172012,"(39.910781671159029, 116.30035169988277)",116.735252672,8,32.6116618076,3.56375121477
80,7950510,509150.0,0.0216422499973,0.810787172012,"(39.874393530997303, 116.44806565064479)",117.559920635,8,32.7702623907,3.56452866861
81,8195461,508524.0,0.0217938809817,0.811467444121,"(39.897304582210239, 116.4187573270809)",118.383574668,72,32.8575315841,3.57152575316
82,7475655,507847.0,0.0219453100992,0.81156462585,"(39.987151841868823, 116.50492379835875)",119.206132167,30,33.0148688047,3.57444120505
83,7558804,504017.0,0.0220955971926,0.813022351798,"(39.934591194968554, 116.49495896834702)",120.022486233,141,33.1903790087,3.58814382896
84,7573658,503844.0,0.0222458327011,0.813702623907,"(40.006469002695418, 116.49320046893318)",120.838560091,103,33.304664723,3.59815354713
85,8083087,503219.0,0.0223958818479,0.813896987366,"(40.023090745732254, 116.43223915592029)",121.653621639,3,33.4763848397,3.59844509232
86,8097241,502999.0,0.0225458653955,0.813994169096,"(39.780503144654084, 116.43048065650645)",122.468326855,6,33.6386783285,3.5990281827
87,4791716,501377.0,0.0226953652973,0.814091350826,"(40.061275831087151, 116.826143024619)",123.280404924,3,33.7948493683,3.59931972789
88,8298249,498941.0,0.022844138836,0.814382896016,"(39.865858041329737, 116.40644783118407)",124.088537415,8,33.9139941691,3.60009718173
89,7754664,495767.0,0.0229919659558,0.823129251701,"(39.907637017070975, 116.47151230949591)",124.891528993,1371,34.1855199223,3.73333333333
90,5996420,495427.0,0.0231396916948,0.823129251701,"(39.969631626235397, 116.68194607268465)",125.693969874,2,34.3388726919,3.73352769679
91,6981143,494682.0,0.0232871952908,0.82351797862,"(40.070709793351298, 116.5641266119578)",126.495204082,703,34.5899902818,3.80184645287
92,9072198,494592.0,0.0234346720507,0.82934888241,"(39.895058400718774, 116.31383352872216)",127.296292517,1092,34.779494655,3.90796890185
93,9517826,489470.0,0.0235806215397,0.830320699708,"(39.854627133872413, 116.26049237983588)",128.089084872,94,34.9424684159,3.91710398445
94,7979788,485325.0,0.0237253350783,0.832458697765,"(39.824977538185081, 116.44454865181712)",128.875163589,549,35.1165208941,3.97045675413
95,7715587,482948.0,0.0238693398463,0.833236151603,"(39.955705300988321, 116.47620164126613)",129.65739229,255,35.367638484,3.99523809524
96,7490243,482723.0,0.0240132775242,0.833236151603,"(39.939532794249772, 116.50316529894491)",130.43925656,4,35.5178814383,3.99562682216
97,7852765,482645.0,0.0241571919441,0.833430515063,"(39.970979335130281, 116.45978898007034)",131.220994493,116,35.6761904762,4.00689990282
98,8259172,481554.0,0.0243007810512,0.836540330418,"(39.913926325247076, 116.41113716295429)",132.000965339,624,35.8223517979,4.06754130224
99,7975173,481350.0,0.0244443093298,0.837803692906,"(39.952111410601972, 116.44513481828839)",132.780605766,415,36.0166180758,4.10787172012
100,7539349,480829.0,0.0245876822573,0.837900874636,"(39.996136567834682, 116.49730363423213)",133.559402332,37,36.1481049563,4.11146744412
101,9062405,480707.0,0.0247310188071,0.845675413022,"(39.896406109613658, 116.31500586166472)",134.338001296,1349,36.3895043732,4.24256559767
102,6976249,480375.0,0.0248742563615,0.845772594752,"(40.072506738544476, 116.56471277842908)",135.11606252,151,36.602526725,4.25724003887
103,8151436,479204.0,0.0250171447488,0.846064139942,"(39.922911051212935, 116.4240328253224)",135.892227081,56,36.7537414966,4.26268221574
104,6177948,476406.0,0.0251591988323,0.846064139942,"(40.105300988319854, 116.66025791324736)",136.663859734,4,36.9020408163,4.26307094266
105,6844012,474378.0,0.0253006482096,0.847424684159,"(40.076549865229111, 116.58053927315358)",137.432207645,1223,37.1722060253,4.38192419825
106,6848909,471802.0,0.0254413294788,0.848202137998,"(40.076100628930817, 116.5799531066823)",138.19638322,864,37.3606413994,4.46588921283
107,9072199,466792.0,0.025580516873,0.853352769679,"(39.895507637017069, 116.31383352872216)",138.952444121,1288,37.6151603499,4.59105928086
108,9346311,462728.0,0.0257184924694,0.853352769679,"(39.816442048517516, 116.2810082063306)",139.701922579,3,37.7241982507,4.59135082604
109,6848910,461894.0,0.0258562193848,0.855004859086,"(40.076549865229111, 116.5799531066823)",140.450050211,1210,38.0125364431,4.70894071914
110,6839101,458676.0,0.0259929867613,0.855490767736,"(40.070709793351298, 116.58112543962486)",141.192965662,991,38.2366375121,4.80524781341
111,9052607,458666.0,0.0261297511561,0.857531584062,"(39.895507637017069, 116.31617819460728)",141.935864917,1109,38.5130223518,4.9130223518
112,9150595,454876.0,0.026265385454,0.862001943635,"(39.90808625336927, 116.30445486518171)",142.672625526,932,38.7757045675,5.003595724
113,7602967,451206.0,0.0263999254363,0.862390670554,"(39.970979335130281, 116.48968347010552)",143.403441853,570,38.9300291545,5.05898931001
114,7607865,449568.0,0.026533977002,0.862973760933,"(39.970979335130281, 116.48909730363424)",144.131605118,389,39.301068999,5.09679300292
115,8665907,444395.0,0.0266664860897,0.863070942663,"(40.004222821203953, 116.36248534583822)",144.851389699,6,39.3816326531,5.09737609329
116,6839100,443659.0,0.0267987757179,0.863654033042,"(40.070260557053011, 116.58112543962486)",145.569982183,959,39.583090379,5.19057337221
117,6839102,443610.0,0.0269310507354,0.863848396501,"(40.071159029649593, 116.58112543962486)",146.288495303,938,39.7793002915,5.28172983479
118,7107790,443243.0,0.0270632163214,0.863848396501,"(39.755795148247977, 116.54888628370458)",147.006413994,4,39.9171039845,5.28211856171
119,6804829,441787.0,0.0271949477593,0.86443148688,"(40.076999101527399, 116.5852286049238)",147.721974409,850,40.1356656948,5.36472303207
120,11051190,441354.0,0.0273265500858,0.86452866861,"(39.984905660377358, 116.07702227432591)",148.436833495,5,40.251797862,5.36520894072
121,7505067,438267.0,0.0274572319349,0.86462585034,"(39.997933513027853, 116.50140679953107)",149.146692582,46,40.3960155491,5.36967930029
122,6079759,435983.0,0.0275872327441,0.86472303207,"(40.002425876010783, 116.67198124267293)",149.852852284,5,40.5320699708,5.37016520894
123,6819522,434328.0,0.0277167400677,0.865500485909,"(40.076549865229111, 116.58347010550997)",150.55633139,920,40.7813411079,5.45957240039
124,7068539,434038.0,0.0278461609194,0.865597667638,"(39.725696316262351, 116.5535756154748)",151.259340784,4,40.8962099125,5.45996112731
125,7808838,432777.0,0.0279752057679,0.865694849368,"(40.04061096136568, 116.46506447831185)",151.960307742,26,41.0752186589,5.46248785228
126,7426731,431982.0,0.0281040135644,0.865694849368,"(40.012309074573224, 116.51078546307151)",152.659987042,115,41.273372206,5.47366375121
127,5369350,431411.0,0.0282326511009,0.865694849368,"(39.913027852650494, 116.75697538100822)",153.358741497,8,41.6920310982,5.47444120505
128,7965376,430372.0,0.0283609788299,0.866375121477,"(39.951662174303685, 116.44630715123095)",154.055813087,402,42.2680272109,5.51350826045
129,6961298,428411.0,0.0284887218305,0.866472303207,"(39.957053009883197, 116.56647127784291)",154.749708455,12,42.40505345,5.51467444121
130,7593529,426521.0,0.0286159012736,0.866472303207,"(40.131805929919139, 116.49085580304808)",155.440542598,3,42.5398445092,5.51496598639
131,6839098,424230.0,0.0287423975895,0.866861030126,"(40.069362084456422, 116.58112543962486)",156.127666019,952,42.737414966,5.6074829932
132,6839099,424201.0,0.0288688852581,0.867249757046,"(40.069811320754717, 116.58112543962486)",156.814742468,950,42.915840622,5.69980563654
133,6829286,421602.0,0.0289945979606,0.867541302235,"(40.062174303683733, 116.58229777256741)",157.497609329,825,43.1128279883,5.77998056365
134,6829287,419875.0,0.0291197957085,0.868124392614,"(40.062623539982027, 116.58229777256741)",158.177678976,1000,43.3316812439,5.87716229349
135,8592244,417469.0,0.0292442760387,0.868221574344,"(39.917520215633424, 116.37127784290739)",158.853851636,63,43.4659863946,5.88328474247
136,7725406,415177.0,0.0293680729435,0.868804664723,"(39.966037735849056, 116.47502930832357)",159.526311953,335,43.6310981535,5.91584062196
137,8410725,414490.0,0.0294916649996,0.868901846453,"(39.785893980233602, 116.39296600234468)",160.19765954,2,43.7614188533,5.91603498542
138,9013409,414394.0,0.0296152284306,0.871428571429,"(39.889218328840968, 116.3208675263775)",160.868851636,292,43.9062196307,5.94441205053
139,7754662,413443.0,0.0297385082936,0.875413022352,"(39.906738544474393, 116.47151230949591)",161.538503401,1302,44.1464528669,6.07094266278
140,8313195,413413.0,0.0298617792114,0.875413022352,"(39.979065588499552, 116.40468933177023)",162.208106576,36,44.2849368319,6.07444120505
141,8802907,412802.0,0.029984867942,0.879591836735,"(39.939532794249772, 116.34607268464245)",162.876720117,1162,44.5055393586,6.18736637512
142,8249328,411983.0,0.0301077124642,0.884353741497,"(39.892362982929022, 116.41230949589684)",163.544007127,1328,44.7429543246,6.31642371234
143,2764419,411882.0,0.0302305268705,0.884450923226,"(40.274663072776278, 117.06881594372803)",164.211130547,2,44.8076773567,6.3166180758
144,7505066,409976.0,0.0303527729483,0.884450923226,"(39.997484276729558, 116.50140679953107)",164.875166829,45,44.9605442177,6.32099125364
145,9214212,409356.0,0.0304748341554,0.884645286686,"(39.882479784366573, 116.2968347010551)",165.538198899,14,45.0971817298,6.32235179786
146,7593268,408526.0,0.0305966478742,0.884742468416,"(40.014555256064689, 116.49085580304808)",166.199886621,11,45.2300291545,6.32342079689
147,7891689,408076.0,0.0307183274126,0.884742468416,"(39.854177897574125, 116.45509964830012)",166.860845481,12,45.3393586006,6.32458697765
148,5673564,407359.0,0.030839793157,0.884839650146,"(40.154716981132076, 116.72063305978898)",167.520643019,3,45.4655976676,6.32487852284
149,7549175,406986.0,0.0309611476807,0.884936831876,"(40.009613656783465, 116.49613130128957)",168.179836411,61,45.61797862,6.33080660836
150,7955307,405501.0,0.0310820594092,0.884936831876,"(39.829020664869716, 116.44747948417351)",168.836624555,3,45.7452866861,6.33109815355
151,8121735,405409.0,0.0312029437052,0.884936831876,"(39.782300089847261, 116.42754982415006)",169.493263686,10,45.8771622935,6.33206997085
152,8200261,405108.0,0.0313237382495,0.885034013605,"(39.853279424977536, 116.41817116060962)",170.14941529,24,46.0095238095,6.33440233236
153,7867300,404851.0,0.0314444561619,0.885519922255,"(39.899550763701704, 116.45803048065652)",170.805150632,544,46.1909620991,6.38726919339
154,7563865,403876.0,0.0315648833501,0.885714285714,"(40.007816711590294, 116.49437280187574)",171.45930677,68,46.3039844509,6.39387755102
155,7264911,402652.0,0.0316849455677,0.885714285714,"(39.928751123090741, 116.53012895662368)",172.111480402,2,46.367638484,6.39407191448
156,10198311,400494.0,0.0318043643158,0.885811467444,"(39.703234501347708, 116.17901524032825)",172.76015873,2,46.4309037901,6.39426627794
157,7470811,399483.0,0.0319234816054,0.885811467444,"(40.011410601976635, 116.50550996483001)",173.407199546,101,46.7668610301,6.40408163265
158,8890963,398491.0,0.0320423031017,0.886103012634,"(39.891015274034139, 116.33552168815945)",174.052633625,70,46.8971817298,6.41088435374
159,9341635,397721.0,0.0321608950005,0.886588921283,"(39.91617250673854, 116.28159437280188)",174.696820538,44,47.0349854227,6.41516034985
160,7568766,397552.0,0.0322794365072,0.886686103013,"(40.00916442048517, 116.49378663540446)",175.340733722,71,47.1648202138,6.42206025267
161,8381755,397019.0,0.0323978190846,0.886880466472,"(39.973674752920033, 116.39648300117234)",175.983783609,6,47.2898931001,6.42264334305
162,8195432,395366.0,0.0325157087728,0.886880466472,"(39.884276729559744, 116.4187573270809)",176.624156139,5,47.4141885326,6.4231292517
163,8131760,394175.0,0.0326332433302,0.886977648202,"(39.885175202156333, 116.4263774912075)",177.262599611,27,47.5403304179,6.42575315841
164,8558009,393807.0,0.0327506681579,0.887172011662,"(39.94043126684636, 116.37538100820633)",177.900447036,19,47.6630709427,6.42759961127
165,6593279,392204.0,0.0328676150053,0.887269193392,"(39.656513926325246, 116.61043376318875)",178.535698089,3,47.7870748299,6.42789115646
166,2887586,391690.0,0.0329844085888,0.887269193392,"(40.596765498652289, 117.05416178194608)",179.170116618,2,47.9109815355,6.42808551992
167,7451415,391133.0,0.0331010360869,0.887269193392,"(40.099460916442048, 116.50785463071513)",179.803632977,1,48.032750243,6.42818270165
168,8401095,390746.0,0.0332175481899,0.887852283771,"(39.860467205750226, 116.39413833528722)",180.436522514,550,48.1629737609,6.48163265306
169,4786229,390677.0,0.0333340397185,0.887852283771,"(39.796675651392633, 116.82672919109028)",181.069300292,4,48.2796890185,6.48202137998
170,9454759,389484.0,0.03345017552,0.887852283771,"(40.127313566936209, 116.26811254396249)",181.700145773,3,48.4006802721,6.48231292517
171,6834195,388439.0,0.0335659997249,0.887852283771,"(40.067115902964957, 116.58171160609614)",182.329298672,796,48.6079689018,6.55966958212
172,9816703,387252.0,0.0336814699917,0.88804664723,"(39.89910152740341, 116.22473622508792)",182.956528993,6,48.7290573372,6.5602526725
173,8219677,386999.0,0.0337968648194,0.88804664723,"(39.774213836477983, 116.41582649472451)",183.58334953,5,48.8501457726,6.56073858115
174,8078004,386001.0,0.0339119620648,0.890767735666,"(39.939982030548066, 116.43282532239157)",184.208553612,1298,49.0663751215,6.68688046647
175,10687992,385669.0,0.0340269603149,0.890767735666,"(39.649775381850851, 116.12039859320048)",184.833219955,1,49.1867832847,6.6869776482
176,8038590,385298.0,0.0341418479407,0.890767735666,"(39.8366576819407, 116.43751465416179)",185.45728539,3,49.3073858115,6.68726919339
177,6834194,384282.0,0.0342564326171,0.890962099125,"(40.066666666666663, 116.58171160609614)",186.079705215,812,49.5109815355,6.76618075802
178,8445168,382776.0,0.0343705682364,0.890962099125,"(39.85642407906559, 116.38886283704572)",186.699685779,3,49.6300291545,6.76647230321
179,8293512,382273.0,0.0344845538719,0.891156462585,"(39.938185085354895, 116.40703399765533)",187.318851636,28,49.7519922255,6.76919339164
180,8650941,381734.0,0.0345983787891,0.892225461613,"(39.882030548068279, 116.36424384525206)",187.937144477,254,49.8994169096,6.79387755102
181,6829314,381185.0,0.0347120400063,0.892808551992,"(40.074752920035941, 116.58229777256741)",188.554548105,884,50.1145772595,6.87978620019
182,8513746,380762.0,0.0348255750939,0.893780369291,"(39.859119496855342, 116.38065650644783)",189.171266602,300,50.2484936832,6.90894071914
183,9072113,380060.0,0.0349389008601,0.89387755102,"(39.856873315363877, 116.31383352872216)",189.786848073,10,50.3631681244,6.90991253644
184,6839103,379594.0,0.0350520876751,0.89397473275,"(40.071608265947887, 116.58112543962486)",190.401674765,782,50.543537415,6.98590864917
185,8411072,378468.0,0.0351649387409,0.89397473275,"(39.941778975741236, 116.39296600234468)",191.014677681,20,50.6620019436,6.98785228377
186,7583465,378168.0,0.0352777003532,0.89416909621,"(40.011410601976635, 116.49202813599062)",191.627194687,17,50.8454810496,6.98950437318
187,7847311,378048.0,0.035390426184,0.89436345967,"(39.721203953279421, 116.46037514654162)",192.239517331,18,50.9639455782,6.99125364431
188,9336766,377985.0,0.0355031332296,0.894655004859,"(39.929200359389036, 116.28218053927316)",192.851737933,112,51.0823129252,7.00213799806
189,8665559,377788.0,0.035615781534,0.894752186589,"(39.847888589398025, 116.36248534583822)",193.463639456,27,52.066180758,7.00476190476
190,7891864,377597.0,0.0357283728863,0.898153547133,"(39.932794249775384, 116.45509964830012)",194.075231616,1265,52.2714285714,7.127696793
191,7603324,377362.0,0.0358408941666,0.898153547133,"(40.131356693620845, 116.48968347010552)",194.686443149,1,52.3912536443,7.12779397473
192,6285786,376515.0,0.0359531628896,0.898250728863,"(40.142138364779875, 116.64736225087925)",195.296282799,6,52.5101068999,7.12837706511
193,8366287,375997.0,0.0360652771561,0.898250728863,"(39.625965858041326, 116.39824150058617)",195.905283447,2,52.6286686103,7.12857142857
194,10291452,375967.0,0.0361773824772,0.898250728863,"(39.738724168912846, 116.16787807737398)",196.514235504,3,52.7458697765,7.12886297376
195,7740121,374781.0,0.0362891341585,0.898931000972,"(39.975471698113203, 116.47327080890973)",197.121266602,470,52.9140913508,7.17453838678
196,9057507,374112.0,0.0364006863583,0.90019436346,"(39.896406109613658, 116.315592028136)",197.727214124,573,53.060058309,7.23022351798
197,10830379,374052.0,0.0365122206673,0.90019436346,"(39.804761904761904, 116.10339976553341)",198.333064464,3,53.2588921283,7.23051506317
198,10169418,373482.0,0.0366235850146,0.90019436346,"(39.925606469002695, 116.18253223915593)",198.937991578,5,53.3758017493,7.23100097182
199,9992863,373285.0,0.0367348906207,0.90029154519,"(39.823629829290205, 116.20363423212193)",199.542599611,35,53.4976676385,7.23440233236
200,5384601,373116.0,0.0368461458346,0.90029154519,"(40.163252470799641, 116.75521688159438)",200.146933916,1,53.5571428571,7.23449951409
201,7084015,373079.0,0.0369573900158,0.900485908649,"(40.076999101527399, 116.55181711606097)",200.751208293,81,53.6694849368,7.24237123421
202,7485504,372226.0,0.0370683798507,0.900583090379,"(40.010961365678348, 116.50375146541619)",201.354101069,25,53.783090379,7.24480077745
