,Region,dVCR,VCR,dUCR,UCR,loc,meanVIT,VUH,meet,meanVUH
4863,7813366,8151.0,0.196545937036,13,1.0,"(39.874393530997303, 116.46447831184057)",1067.63043408,13,320.951409135,150.990281827
4864,8225050,112115.0,0.196579367332,414,1.0,"(39.987601078167117, 116.41524032825323)",1067.81202624,414,321.003984451,151.030515063
4865,6834190,151841.0,0.196624643072,442,1.0,"(40.064869721473492, 116.58171160609614)",1068.05796242,442,321.083965015,151.073469388
4866,8729459,4876.0,0.196626096991,4,1.0,"(39.94941599281222, 116.35486518171162)",1068.06586006,4,321.098542274,151.073858115
4867,8832236,102299.0,0.196656600365,458,1.0,"(39.913027852650494, 116.34255568581477)",1068.23155329,458,321.162099125,151.118367347
4868,7886955,165859.0,0.196706055973,500,1.0,"(39.92785265049416, 116.4556858147714)",1068.50019436,500,321.260252672,151.166958212
4869,6398486,30874.0,0.19671526194,2,1.0,"(40.162803234501347, 116.63388042203987)",1068.55020084,2,321.278814383,151.167152575
4870,8278719,69380.0,0.196735949572,73,1.0,"(39.893710691823898, 116.40879249706917)",1068.66257532,73,321.304956268,151.174246842
4871,7886941,118252.0,0.19677120979,471,1.0,"(39.921563342318059, 116.4556858147714)",1068.85410755,471,321.364334305,151.220019436
4872,7279862,7408.0,0.196773418698,18,1.0,"(40.044204851752021, 116.52837045720986)",1068.86610625,18,321.368124393,151.221768707
4873,8048511,101309.0,0.196803626875,449,1.0,"(39.892812219227309, 116.43634232121923)",1069.03019598,449,321.435276968,151.265403304
4874,8205469,120468.0,0.196839547857,459,1.0,"(39.992542677448334, 116.41758499413834)",1069.22531746,459,321.50952381,151.310009718
4875,10620319,313125.0,0.196932915038,2,1.0,"(40.053638814016168, 116.12860492379836)",1069.73248461,2,321.61292517,151.310204082
4876,7740111,109582.0,0.196965590047,481,1.0,"(39.970979335130281, 116.47327080890973)",1069.90997408,481,321.687755102,151.356948494
4877,7980023,6174.0,0.196967431002,21,1.0,"(39.930548068283919, 116.44454865181712)",1069.91997408,21,321.69047619,151.35898931
4878,8626505,116273.0,0.197002101125,453,1.0,"(39.906289308176099, 116.36717467760845)",1070.10830094,453,321.748493683,151.403012634
4879,7896671,101540.0,0.197032378182,418,1.0,"(39.891913746630728, 116.45451348182884)",1070.27276482,418,321.809329446,151.443634597
4880,7603325,12345.0,0.197036059197,2,1.0,"(40.131805929919139, 116.48968347010552)",1070.29275996,2,321.813022352,151.44382896
4881,6795033,139703.0,0.197077715644,595,1.0,"(40.076999101527399, 116.58640093786636)",1070.51903628,595,321.905344995,151.501652089
4882,8665843,122239.0,0.197114164701,479,1.0,"(39.975471698113203, 116.36248534583822)",1070.71702624,479,321.96909621,151.548202138
4883,7984879,128640.0,0.197152522398,442,1.0,"(39.911680143755611, 116.44396248534585)",1070.92538387,442,322.034791059,151.591156463
4884,9733320,99787.0,0.197182276748,1,1.0,"(39.846540880503142, 116.23470105509965)",1071.08700842,1,322.06686103,151.591253644
4885,8087768,15875.0,0.197187010334,79,1.0,"(39.925606469002695, 116.43165298944901)",1071.11272109,79,322.076870748,151.598931001
4886,8200261,405108.0,0.197307804878,24,1.0,"(39.853279424977536, 116.41817116060962)",1071.76887269,24,322.209232264,151.601263362
4887,9038029,97276.0,0.197336810502,331,1.0,"(39.94761904761905, 116.31793669402111)",1071.92643019,331,322.257240039,151.633430515
4888,4777849,222475.0,0.19740314779,1,1.0,"(40.432794249775384, 116.82790152403282)",1072.28677195,1,322.292905734,151.633527697
4889,8832147,62779.0,0.197421867146,216,1.0,"(39.873045822102426, 116.34255568581477)",1072.38845481,216,322.320602527,151.65451895
4890,9797221,227027.0,0.197489561743,1,1.0,"(39.948517520215631, 116.22708089097304)",1072.75616942,1,322.390670554,151.654616132
4891,8308136,138555.0,0.197530875882,564,1.0,"(39.906738544474393, 116.40527549824151)",1072.98058633,564,322.474246842,151.709426628
4892,8038789,188780.0,0.197587166042,502,1.0,"(39.926055705300989, 116.43751465416179)",1073.28635245,502,322.588629738,151.758211856
4893,9175083,103352.0,0.197617983398,360,1.0,"(39.907187780772688, 116.30152403282533)",1073.45375121,360,322.648688047,151.793197279
4894,8597252,107764.0,0.197650116319,410,1.0,"(39.966936208445638, 116.37069167643611)",1073.62829608,410,322.702332362,151.833041788
4895,10561086,220833.0,0.197715963998,2,1.0,"(39.848337825696312, 116.1356389214537)",1073.9859783,2,322.770748299,151.833236152
4896,8391219,113987.0,0.197749952484,426,1.0,"(39.824528301886794, 116.39531066822978)",1074.17060253,426,322.831389699,151.874635569
4897,8533415,61162.0,0.197768189685,270,1.0,"(39.893710691823898, 116.37831184056273)",1074.26966634,270,322.864139942,151.900874636
4898,6971115,292245.0,0.197855330896,2,1.0,"(39.966486972147351, 116.56529894490036)",1074.74301425,2,322.955685131,151.901068999
4899,8797960,114645.0,0.197889515584,450,1.0,"(39.917520215633424, 116.34665885111372)",1074.92870424,450,323.020602527,151.944800777
4900,8332740,96223.0,0.197918207225,401,1.0,"(39.957951482479785, 116.40234466588512)",1075.0845562,401,323.072886297,151.983770651
4901,7230102,248395.0,0.197992273303,1,1.0,"(39.693800539083554, 116.53423212192263)",1075.48688047,1,323.111273081,151.983867833
4902,10810533,234581.0,0.198062220342,2,1.0,"(39.690655884995508, 116.10574443141853)",1075.86683026,2,323.183381924,151.984062196
4903,9077252,121501.0,0.198098449343,392,1.0,"(39.965139263252468, 116.31324736225089)",1076.06362488,392,323.232750243,152.022157434
4904,8122358,81296.0,0.198122690072,2,1.0,"(40.062174303683733, 116.42754982415006)",1076.19529964,2,323.258600583,152.022351798
4905,9297245,368857.0,0.198232675343,2,1.0,"(39.777807726864332, 116.28686987104338)",1076.79273567,2,323.373275024,152.022546161
