,Region,dVCR,VCR,dUCR,UCR,loc,meanVIT,VUH,meet,meanVUH
127,6839101,458676.0,0.0142800209909,991,0.942954324587,"(40.070709793351298, 116.58112543962486)",77.568558471,991,24.2311953353,12.6108843537
128,8626521,215772.0,0.0143443595881,863,0.943051506317,"(39.913477088948788, 116.36717467760845)",77.9180434078,863,24.3788143829,12.6947521866
129,8352218,166914.0,0.0143941297742,666,0.943537414966,"(39.906738544474393, 116.40000000000001)",78.1883932621,666,24.4675413022,12.7594752187
130,9155500,181428.0,0.0144482277248,648,0.943731778426,"(39.911230907457323, 116.30386869871045)",78.4822513767,648,24.5520894072,12.8224489796
131,7911501,303923.0,0.0145388510655,903,0.943731778426,"(39.953009883198561, 116.45275498241502)",78.9745140914,903,24.7124392614,12.9102040816
132,8778410,198443.0,0.0145980225253,776,0.944023323615,"(39.936388140161725, 116.34900351699883)",79.2959313249,776,24.825170068,12.985617104
133,8185703,288560.0,0.0146840649478,1094,0.944023323615,"(39.91437556154537, 116.41992966002346)",79.7633106576,1094,25.0240038873,13.0919339164
134,8773487,181043.0,0.0147380480997,700,0.944120505345,"(39.9251572327044, 116.34958968347011)",80.0565451895,700,25.1116618076,13.1599611273
135,9160443,186663.0,0.0147937070154,695,0.944412050534,"(39.931446540880501, 116.30328253223917)",80.3588824101,695,25.2223517979,13.2275024295
136,7798802,306374.0,0.0148850611918,882,0.944606413994,"(39.932794249775384, 116.4662368112544)",80.8551149984,882,25.4055393586,13.3132167153
137,8195575,272736.0,0.0149663852358,1020,0.944703595724,"(39.948517520215631, 116.4187573270809)",81.2968642695,1020,25.5715257532,13.4123420797
138,6848909,471802.0,0.015107066505,864,0.944897959184,"(40.076100628930817, 116.5799531066823)",82.0610398445,864,25.7599611273,13.4963070943
139,8254234,306495.0,0.015198456761,1008,0.944897959184,"(39.895956873315363, 116.41172332942556)",82.5574684159,1008,25.9407191448,13.5942662779
140,9081996,293413.0,0.0152859462444,951,0.944897959184,"(39.895956873315363, 116.31266119577961)",83.0327081309,951,26.0875607386,13.686686103
141,8029069,354868.0,0.0153917602948,825,0.944897959184,"(39.96019766397125, 116.43868698710435)",83.6074862326,825,26.2597667638,13.7668610301
142,8543199,231136.0,0.0154606801083,878,0.944995140914,"(39.888319856244387, 116.37713950762017)",83.981856171,878,26.3912536443,13.8521865889
143,8264190,224101.0,0.0155275022351,792,0.944995140914,"(39.967834681042227, 116.41055099648301)",84.3448315517,792,26.5041788144,13.929154519
144,8656027,252724.0,0.0156028591286,877,0.944995140914,"(39.966486972147351, 116.36365767878078)",84.7541674765,877,26.6380952381,14.014382896
145,7896652,261893.0,0.0156809500219,932,0.945189504373,"(39.883378256963162, 116.45451348182884)",85.1783543894,932,26.787755102,14.1049562682
146,8714651,247808.0,0.0157548410693,885,0.945286686103,"(39.898203054806828, 116.35662368112544)",85.5797278912,885,26.9306122449,14.1909620991
147,6829286,421602.0,0.0158805537717,825,0.945481049563,"(40.062174303683733, 116.58229777256741)",86.2625947522,825,27.1275996113,14.2711370262
148,9028274,183168.0,0.0159351705531,648,0.945675413022,"(39.966037735849056, 116.31910902696366)",86.559271137,648,27.2164237123,14.3341107872
