,Region,dVCR,VCR,UCR,loc
0,7470810,2142523.0,0.00063885453622,0.0316812439261,"(40.010961365678348, 116.50550996483001)"
1,8175883,1866816.0,0.00119549914162,0.141982507289,"(39.90359389038634, 116.421101992966)"
2,6971348,1802120.0,0.00173285278347,0.174246841594,"(40.071159029649593, 116.56529894490036)"
3,7475707,1688503.0,0.00223632826587,0.180563654033,"(40.010512129380054, 116.50492379835875)"
4,7989586,1609159.0,0.0027161450644,0.227988338192,"(39.82587601078167, 116.44337631887457)"
5,6961552,1419218.0,0.00313932551903,0.27074829932,"(40.071159029649593, 116.56647127784291)"
6,6976248,1377715.0,0.00355013066668,0.285325558795,"(40.072057502246182, 116.56471277842908)"
7,8180781,1344479.0,0.00395102554996,0.302721088435,"(39.90359389038634, 116.42051582649474)"
8,7989585,1316623.0,0.0043436143698,0.326724975705,"(39.825426774483375, 116.44337631887457)"
9,6976246,1301935.0,0.00473182354217,0.342079689018,"(40.071159029649593, 116.56471277842908)"
10,9077097,1292086.0,0.00511709595338,0.434013605442,"(39.895507637017069, 116.31324736225089)"
11,6976247,1264719.0,0.00549420811049,0.444509232264,"(40.071608265947887, 116.56471277842908)"
12,7480604,1259810.0,0.00586985650879,0.446258503401,"(40.010062893081759, 116.50433763188747)"
13,6961554,1240476.0,0.00623973992179,0.454227405248,"(40.072057502246182, 116.56647127784291)"
14,7549078,1234263.0,0.00660777075107,0.459572400389,"(39.966037735849056, 116.49613130128957)"
15,7480605,1229945.0,0.0069745140451,0.460349854227,"(40.010512129380054, 116.50433763188747)"
16,6971349,1227736.0,0.00734059866257,0.468707482993,"(40.071608265947887, 116.56529894490036)"
17,6961553,1212770.0,0.00770222073892,0.47657920311,"(40.071608265947887, 116.56647127784291)"
18,6971350,1172311.0,0.00805177880677,0.483187560739,"(40.072057502246182, 116.56529894490036)"
19,7505087,1162431.0,0.00839839086993,0.487463556851,"(40.006918238993713, 116.50140679953107)"
20,7465912,1152448.0,0.008742026216,0.489601554908,"(40.010961365678348, 116.50609613130129)"
21,6966451,1127415.0,0.00907819725685,0.495432458698,"(40.071608265947887, 116.56588511137164)"
22,6966450,1078766.0,0.00939986220636,0.50009718173,"(40.071159029649593, 116.56588511137164)"
23,7470809,1074952.0,0.00972038990264,0.502235179786,"(40.010512129380054, 116.50550996483001)"
24,8538178,1054227.0,0.0100347378472,0.527016520894,"(39.833063791554359, 116.37772567409145)"
25,6966452,1051890.0,0.0103483889483,0.531584062196,"(40.072057502246182, 116.56588511137164)"
26,6981144,1049970.0,0.0106614675464,0.537803692906,"(40.071159029649593, 116.5641266119578)"
27,9126078,1047464.0,0.010973798909,0.557434402332,"(39.895956873315363, 116.30738569753811)"
28,7607864,1002709.0,0.0112727852878,0.566472303207,"(39.970530098831986, 116.48909730363424)"
29,6981146,988660.0,0.0115675825552,0.57065111759,"(40.072057502246182, 116.5641266119578)"
30,7539251,947888.0,0.0118502224842,0.573275024295,"(39.952111410601972, 116.49730363423213)"
31,8533280,911999.0,0.012122161081,0.574538386783,"(39.833063791554359, 116.37831184056273)"
32,6795038,903104.0,0.012391447379,0.621185617104,"(40.079245283018864, 116.58640093786636)"
33,6981145,894929.0,0.0126582960668,0.623906705539,"(40.071608265947887, 116.5641266119578)"
34,6790136,893666.0,0.0129247681551,0.629737609329,"(40.077448337825693, 116.58698710433764)"
35,7475706,891410.0,0.0131905675524,0.629834791059,"(40.010062893081759, 116.50492379835875)"
36,9077096,884073.0,0.0134541792132,0.636248785228,"(39.895058400718774, 116.31324736225089)"
37,7500191,880990.0,0.0137168715894,0.636443148688,"(40.007816711590294, 116.50199296600235)"
38,9126077,857858.0,0.0139726664979,0.640427599611,"(39.895507637017069, 116.30738569753811)"
39,7798901,846400.0,0.0142250448759,0.641788143829,"(39.977268643306381, 116.4662368112544)"
40,7970274,831675.0,0.0144730325737,0.651506316812,"(39.951662174303685, 116.44572098475967)"
41,8180783,828104.0,0.0147199554758,0.690184645287,"(39.904492362982928, 116.42051582649474)"
42,8538177,827179.0,0.0149666025626,0.692322643343,"(39.832614555256065, 116.37772567409145)"
43,7480603,734804.0,0.0151857054001,0.692614188533,"(40.009613656783465, 116.50433763188747)"
44,8180782,700599.0,0.0153946090381,0.712827988338,"(39.904043126684634, 116.42051582649474)"
45,7588248,700401.0,0.0156034536367,0.717103984451,"(39.959748427672956, 116.49144196951934)"
46,6966453,681069.0,0.0158065338464,0.717978620019,"(40.072506738544476, 116.56588511137164)"
47,7994484,668025.0,0.0160057246143,0.719727891156,"(39.82587601078167, 116.44279015240329)"
48,7495294,657686.0,0.0162018325135,0.719922254616,"(40.008265947888589, 116.50257913247363)"
49,8170985,656547.0,0.0163976007873,0.723032069971,"(39.90359389038634, 116.42168815943728)"
50,9067300,655906.0,0.0165931779285,0.743926141885,"(39.895058400718774, 116.31441969519344)"
51,7602966,645688.0,0.0167857082807,0.745578231293,"(39.970530098831986, 116.48968347010552)"
52,7436525,632132.0,0.0169741965236,0.74713313897,"(40.011410601976635, 116.50961313012897)"
53,6795037,628157.0,0.0171614995066,0.761418853256,"(40.078796046720576, 116.58640093786636)"
54,7411766,626960.0,0.0173484455697,0.763751214772,"(39.890566037735844, 116.51254396248535)"
55,7289486,615494.0,0.0175319727169,0.764042759961,"(39.966936208445638, 116.5271981242673)"
56,6971351,615357.0,0.0177154590136,0.76462585034,"(40.072506738544476, 116.56529894490036)"
57,7598069,614863.0,0.01789879801,0.768415937804,"(39.970979335130281, 116.4902696365768)"
58,6795035,605200.0,0.0180792557065,0.777065111759,"(40.077897574123988, 116.58640093786636)"
59,8940114,602521.0,0.0182589145826,0.779786200194,"(39.967834681042227, 116.32966002344666)"
60,8068394,592413.0,0.0184355594691,0.780466472303,"(40.023539982030549, 116.43399765533412)"
61,7205751,579157.0,0.0186082517001,0.780563654033,"(39.756244384546271, 116.53716295427903)"
62,8180784,571463.0,0.0187786497447,0.791739552964,"(39.904941599281223, 116.42051582649474)"
63,8068393,567349.0,0.0189478210826,0.791739552964,"(40.023090745732254, 116.43399765533412)"
64,8195475,564386.0,0.0191161089172,0.799319727891,"(39.90359389038634, 116.4187573270809)"
65,7539250,561475.0,0.0192835287538,0.799319727891,"(39.951662174303685, 116.49730363423213)"
66,8386274,548527.0,0.0194470877738,0.802040816327,"(39.803414195867028, 116.39589683470106)"
67,6961555,548038.0,0.0196105009845,0.802332361516,"(40.072506738544476, 116.56647127784291)"
68,6760244,538909.0,0.0197711921226,0.802429543246,"(39.851033243486071, 116.5905041031653)"
69,7656797,535324.0,0.0199308142903,0.803595724004,"(39.94941599281222, 116.48323563892146)"
70,7544180,533357.0,0.0200898499408,0.804470359572,"(39.966037735849056, 116.49671746776085)"
71,7994608,532557.0,0.0202486470483,0.804567541302,"(39.881581311769992, 116.44279015240329)"
72,9018660,529513.0,0.0204065365002,0.805344995141,"(40.047798742138362, 116.32028135990622)"
73,7064500,528019.0,0.0205639804732,0.805442176871,"(40.111590296495955, 116.55416178194608)"
74,9498502,527997.0,0.0207214178862,0.80583090379,"(39.975022461814916, 116.26283704572099)"
75,8043411,520871.0,0.0208767304785,0.80602526725,"(39.802066486972144, 116.43692848769051)"
76,6829325,520148.0,0.0210318274876,0.810495626822,"(40.079694519317158, 116.58229777256741)"
77,9400474,515718.0,0.0211856035655,0.810495626822,"(39.944474393530996, 116.27456037514655)"
78,6970961,512853.0,0.0213385253617,0.810495626822,"(39.897304582210239, 116.56529894490036)"
79,9184887,509448.0,0.0214904318596,0.810787172012,"(39.910781671159029, 116.30035169988277)"
80,7950510,509150.0,0.0216422495004,0.810787172012,"(39.874393530997303, 116.44806565064479)"
81,8195461,508524.0,0.0217938804813,0.811467444121,"(39.897304582210239, 116.4187573270809)"
82,7475655,507847.0,0.0219453095954,0.81156462585,"(39.987151841868823, 116.50492379835875)"
83,7558804,504017.0,0.0220955966853,0.813022351798,"(39.934591194968554, 116.49495896834702)"
84,7573658,503844.0,0.0222458321903,0.813702623907,"(40.006469002695418, 116.49320046893318)"
85,8083087,503219.0,0.0223958813337,0.813896987366,"(40.023090745732254, 116.43223915592029)"
86,8097241,502999.0,0.0225458648778,0.813994169096,"(39.780503144654084, 116.43048065650645)"
87,4791716,501377.0,0.0226953647762,0.814091350826,"(40.061275831087151, 116.826143024619)"
88,8298249,498941.0,0.0228441383115,0.814382896016,"(39.865858041329737, 116.40644783118407)"
89,7754664,495767.0,0.0229919654279,0.823129251701,"(39.907637017070975, 116.47151230949591)"
90,5996420,495427.0,0.0231396911635,0.823129251701,"(39.969631626235397, 116.68194607268465)"
91,6981143,494682.0,0.0232871947561,0.82351797862,"(40.070709793351298, 116.5641266119578)"
92,9072198,494592.0,0.0234346715126,0.82934888241,"(39.895058400718774, 116.31383352872216)"
93,9517826,489470.0,0.0235806209983,0.830320699708,"(39.854627133872413, 116.26049237983588)"
94,7979788,485325.0,0.0237253345336,0.832458697765,"(39.824977538185081, 116.44454865181712)"
95,7715587,482948.0,0.0238693392983,0.833236151603,"(39.955705300988321, 116.47620164126613)"
96,7490243,482723.0,0.0240132769729,0.833236151603,"(39.939532794249772, 116.50316529894491)"
97,7852765,482645.0,0.0241571913895,0.833430515063,"(39.970979335130281, 116.45978898007034)"
98,8259172,481554.0,0.0243007804932,0.836540330418,"(39.913926325247076, 116.41113716295429)"
99,7975173,481350.0,0.0244443087685,0.837803692906,"(39.952111410601972, 116.44513481828839)"
100,7539349,480829.0,0.0245876816928,0.837900874636,"(39.996136567834682, 116.49730363423213)"
101,9062405,480707.0,0.0247310182393,0.845675413022,"(39.896406109613658, 116.31500586166472)"
102,6976249,480375.0,0.0248742557904,0.845772594752,"(40.072506738544476, 116.56471277842908)"
103,8151436,479204.0,0.0250171441744,0.846064139942,"(39.922911051212935, 116.4240328253224)"
104,6177948,476406.0,0.0251591982547,0.846064139942,"(40.105300988319854, 116.66025791324736)"
105,6844012,474378.0,0.0253006476287,0.847424684159,"(40.076549865229111, 116.58053927315358)"
106,6848909,471802.0,0.0254413288946,0.848202137998,"(40.076100628930817, 116.5799531066823)"
107,9072199,466792.0,0.0255805162857,0.853352769679,"(39.895507637017069, 116.31383352872216)"
108,9346311,462728.0,0.0257184918789,0.853352769679,"(39.816442048517516, 116.2810082063306)"
109,6848910,461894.0,0.0258562187911,0.855004859086,"(40.076549865229111, 116.5799531066823)"
110,6839101,458676.0,0.0259929861645,0.855490767736,"(40.070709793351298, 116.58112543962486)"
111,9052607,458666.0,0.0261297505562,0.857531584062,"(39.895507637017069, 116.31617819460728)"
112,9150595,454876.0,0.0262653848509,0.862001943635,"(39.90808625336927, 116.30445486518171)"
113,7602967,451206.0,0.0263999248301,0.862390670554,"(39.970979335130281, 116.48968347010552)"
114,7607865,449568.0,0.0265339763928,0.862973760933,"(39.970979335130281, 116.48909730363424)"
115,8665907,444395.0,0.0266664854774,0.863070942663,"(40.004222821203953, 116.36248534583822)"
116,6839100,443659.0,0.0267987751027,0.863654033042,"(40.070260557053011, 116.58112543962486)"
117,6839102,443610.0,0.0269310501171,0.863848396501,"(40.071159029649593, 116.58112543962486)"
118,7107790,443243.0,0.0270632157,0.863848396501,"(39.755795148247977, 116.54888628370458)"
119,6804829,441787.0,0.0271949471349,0.86443148688,"(40.076999101527399, 116.5852286049238)"
120,11051190,441354.0,0.0273265494584,0.86452866861,"(39.984905660377358, 116.07702227432591)"
121,7505067,438267.0,0.0274572313045,0.86462585034,"(39.997933513027853, 116.50140679953107)"
122,6079759,435983.0,0.0275872321107,0.86472303207,"(40.002425876010783, 116.67198124267293)"
123,6819522,434328.0,0.0277167394313,0.865500485909,"(40.076549865229111, 116.58347010550997)"
124,7068539,434038.0,0.0278461602801,0.865597667638,"(39.725696316262351, 116.5535756154748)"
125,7808838,432777.0,0.0279752051256,0.865694849368,"(40.04061096136568, 116.46506447831185)"
126,7426731,431982.0,0.0281040129192,0.865694849368,"(40.012309074573224, 116.51078546307151)"
127,5369350,431411.0,0.0282326504527,0.865694849368,"(39.913027852650494, 116.75697538100822)"
128,7965376,430372.0,0.0283609781787,0.866375121477,"(39.951662174303685, 116.44630715123095)"
129,6961298,428411.0,0.0284887211764,0.866472303207,"(39.957053009883197, 116.56647127784291)"
130,7593529,426521.0,0.0286159006166,0.866472303207,"(40.131805929919139, 116.49085580304808)"
131,6839098,424230.0,0.0287423969295,0.866861030126,"(40.069362084456422, 116.58112543962486)"
132,6839099,424201.0,0.0288688845953,0.867249757046,"(40.069811320754717, 116.58112543962486)"
133,6829286,421602.0,0.0289945972949,0.867541302235,"(40.062174303683733, 116.58229777256741)"
134,6829287,419875.0,0.0291197950399,0.868124392614,"(40.062623539982027, 116.58229777256741)"
135,8592244,417469.0,0.0292442753673,0.868221574344,"(39.917520215633424, 116.37127784290739)"
136,7725406,415177.0,0.0293680722692,0.868804664723,"(39.966037735849056, 116.47502930832357)"
137,8410725,414490.0,0.0294916643225,0.868901846453,"(39.785893980233602, 116.39296600234468)"
138,9013409,414394.0,0.0296152277506,0.871428571429,"(39.889218328840968, 116.3208675263775)"
139,7754662,413443.0,0.0297385076109,0.875413022352,"(39.906738544474393, 116.47151230949591)"
140,8313195,413413.0,0.0298617785257,0.875413022352,"(39.979065588499552, 116.40468933177023)"
141,8802907,412802.0,0.0299848672535,0.879591836735,"(39.939532794249772, 116.34607268464245)"
142,8249328,411983.0,0.030107711773,0.884353741497,"(39.892362982929022, 116.41230949589684)"
