,Region,dVCR,VCR,dUCR,UCR,loc
51,8641291,283074.0,0.00761964690696,1076,0.911467444121,"(39.94761904761905, 116.36541617819461)"
52,7989585,1316623.0,0.00801223573581,626,0.912925170068,"(39.825426774483375, 116.44337631887457)"
53,8778409,284613.0,0.0080971012473,773,0.914382896016,"(39.93593890386343, 116.34900351699883)"
54,8249326,306285.0,0.00818842888585,1095,0.915257531584,"(39.891464510332433, 116.41230949589684)"
55,6839100,443659.0,0.0083207185141,959,0.916229348882,"(40.070260557053011, 116.58112543962486)"
56,9106464,248039.0,0.00839467844076,800,0.9175898931,"(39.886073674752922, 116.30973036342321)"
57,8773500,273438.0,0.00847621180619,982,0.917978620019,"(39.930997304582206, 116.34958968347011)"
58,9096866,231885.0,0.00854535495542,808,0.918950437318,"(39.975022461814916, 116.31090269636577)"
59,7754665,277221.0,0.00862801633056,889,0.919922254616,"(39.90808625336927, 116.47151230949591)"
60,8533402,286999.0,0.00871359329625,1001,0.920505344995,"(39.887870619946092, 116.37831184056273)"
61,8641290,288418.0,0.00879959337739,1031,0.920796890185,"(39.947169811320755, 116.36541617819461)"
62,8024086,281874.0,0.00888364217765,1039,0.921379980564,"(39.922012578616354, 116.43927315357563)"
63,6858640,364560.0,0.00899234617526,1208,0.921768707483,"(40.04690026954178, 116.57878077373975)"
64,9052607,458666.0,0.00912911057006,1109,0.922157434402,"(39.895507637017069, 116.31617819460728)"
65,7886965,356834.0,0.00923551083966,1041,0.922740524781,"(39.932345013477089, 116.4556858147714)"
66,8797971,240759.0,0.00930730002596,995,0.923129251701,"(39.922461814914641, 116.34665885111372)"
67,7891865,299999.0,0.00939675331371,1018,0.92361516035,"(39.933243486073671, 116.45509964830012)"
68,6853743,331106.0,0.00949548204377,1112,0.924101068999,"(40.047349505840067, 116.57936694021103)"
69,8768558,238474.0,0.00956658989193,779,0.924975704568,"(39.911230907457323, 116.35017584994139)"
70,6839098,424230.0,0.00969308620778,952,0.925267249757,"(40.069362084456422, 116.58112543962486)"
71,8656028,270414.0,0.00977371788106,940,0.925850340136,"(39.966936208445638, 116.36365767878078)"
72,8224776,256271.0,0.00985013241412,993,0.926239067055,"(39.864510332434861, 116.41524032825323)"
73,8778417,202019.0,0.0099103701607,803,0.927016520894,"(39.939532794249772, 116.34900351699883)"
74,7671577,299225.0,0.00999959265819,956,0.927308066084,"(39.988050314465404, 116.48147713950763)"
75,8249344,268946.0,0.0100797866053,964,0.927988338192,"(39.899550763701704, 116.41230949589684)"
76,9106684,219815.0,0.0101453307385,692,0.928765792031,"(39.984905660377358, 116.30973036342321)"
77,9464063,223086.0,0.0102118502141,729,0.92915451895,"(39.906289308176099, 116.26694021101993)"
78,8180790,280006.0,0.0102953420167,979,0.92954324587,"(39.907637017070975, 116.42051582649474)"
79,9062396,318919.0,0.0103904368439,758,0.929737609329,"(39.892362982929022, 116.31500586166472)"
80,6839102,443610.0,0.0105227118614,938,0.930029154519,"(40.071159029649593, 116.58112543962486)"
81,9155497,177964.0,0.0105757769213,705,0.930709426628,"(39.90988319856244, 116.30386869871045)"
82,7754653,277529.0,0.0106585301355,772,0.931292517007,"(39.902695417789758, 116.47151230949591)"
83,8709729,227411.0,0.0107263392336,759,0.931584062196,"(39.887421383647798, 116.35720984759672)"
84,8572684,228592.0,0.0107945004806,885,0.932167152575,"(39.931895777178795, 116.37362250879251)"
85,8651130,241579.0,0.0108665341734,877,0.932555879495,"(39.966936208445638, 116.36424384525206)"
86,8254225,306629.0,0.0109579643854,1117,0.932750242954,"(39.891913746630728, 116.41172332942556)"
87,7598069,614863.0,0.011141303386,781,0.932944606414,"(39.970979335130281, 116.4902696365768)"
88,6829314,381185.0,0.0112549646032,884,0.933527696793,"(40.074752920035941, 116.58229777256741)"
89,7980028,281645.0,0.0113389451206,981,0.933819241983,"(39.932794249775384, 116.44454865181712)"
90,8748915,239666.0,0.0114104083976,891,0.934110787172,"(39.888319856244387, 116.3525205158265)"
91,9155544,212378.0,0.0114737349765,738,0.934499514091,"(39.930997304582206, 116.30386869871045)"
92,7754679,263992.0,0.0115524517467,977,0.934693877551,"(39.91437556154537, 116.47151230949591)"
93,8636393,238921.0,0.0116236928807,889,0.934888241011,"(39.94761904761905, 116.36600234466589)"
94,7754655,218284.0,0.0116887805026,805,0.93537414966,"(39.90359389038634, 116.47151230949591)"
95,8195576,280687.0,0.0117724753648,978,0.93556851312,"(39.948966756513926, 116.4187573270809)"
96,8954804,232458.0,0.0118417893704,850,0.935860058309,"(39.966037735849056, 116.32790152403282)"
97,8175858,301996.0,0.0119318381208,1086,0.936054421769,"(39.892362982929022, 116.421101992966)"
98,6795036,346213.0,0.0120350714353,788,0.936345966958,"(40.078346810422282, 116.58640093786636)"
99,9077098,331652.0,0.0121339629709,960,0.936345966958,"(39.895956873315363, 116.31324736225089)"
100,8249333,232202.0,0.0122032006427,788,0.936734693878,"(39.894609164420487, 116.41230949589684)"
101,7979788,485325.0,0.0123479141814,549,0.937414965986,"(39.824977538185081, 116.44454865181712)"
102,8533427,192726.0,0.012405380954,735,0.937900874636,"(39.89910152740341, 116.37831184056273)"
103,8273942,250048.0,0.0124799399215,902,0.938095238095,"(39.948068283917337, 116.40937866354045)"
104,6995836,288221.0,0.0125658812615,860,0.938192419825,"(40.070260557053011, 116.56236811254396)"
105,7886942,246494.0,0.0126393805022,902,0.938483965015,"(39.922012578616354, 116.4556858147714)"
106,8768620,291215.0,0.0127262145889,815,0.938678328474,"(39.939083557951484, 116.35017584994139)"
107,8533404,267666.0,0.0128060268674,904,0.938678328474,"(39.888769092542674, 116.37831184056273)"
108,7103579,341041.0,0.012907718002,801,0.938775510204,"(40.064420485175198, 116.54947245017586)"
109,7891808,278743.0,0.012990833205,1008,0.938872691934,"(39.907637017070975, 116.45509964830012)"
110,8773492,175138.0,0.0130430556121,669,0.939164237123,"(39.927403414195865, 116.34958968347011)"
111,8807803,197635.0,0.0131019861436,747,0.939358600583,"(39.93863432165319, 116.34548651817117)"
112,9096867,198618.0,0.0131612097847,705,0.939650145773,"(39.975471698113203, 116.31090269636577)"
113,8014378,206325.0,0.0132227314884,823,0.940136054422,"(39.961545372866127, 116.44044548651817)"
114,6824419,352947.0,0.0133279727377,879,0.940427599611,"(40.076100628930817, 116.58288393903869)"
115,8797972,229996.0,0.0133965526276,769,0.940621963071,"(39.922911051212935, 116.34665885111372)"
116,8234614,271454.0,0.0134774944066,958,0.940816326531,"(39.883378256963162, 116.41406799531067)"
117,8254243,237634.0,0.0135483517847,930,0.94110787172,"(39.899999999999999, 116.41172332942556)"
118,8033922,265702.0,0.0136275784404,1086,0.94120505345,"(39.939982030548066, 116.43810082063307)"
119,8714650,247279.0,0.0137013117513,770,0.94139941691,"(39.897753818508534, 116.35662368112544)"
120,9116259,175679.0,0.013753695473,613,0.941690962099,"(39.885624438454627, 116.30855803048067)"
121,7886920,236690.0,0.0138242713705,869,0.941788143829,"(39.912129380053905, 116.4556858147714)"
122,8616669,250905.0,0.0138990858771,912,0.941982507289,"(39.888319856244387, 116.36834701055101)"
123,9062427,240833.0,0.0139708971286,916,0.941982507289,"(39.906289308176099, 116.31500586166472)"
124,7754663,225525.0,0.0140381438618,894,0.942176870748,"(39.907187780772688, 116.47151230949591)"
125,9155507,139840.0,0.01407984116,550,0.942565597668,"(39.91437556154537, 116.30386869871045)"
126,8704791,212666.0,0.0141432536144,754,0.942857142857,"(39.869451931716078, 116.357796014068)"
127,6839101,458676.0,0.0142800209909,991,0.942954324587,"(40.070709793351298, 116.58112543962486)"
128,8626521,215772.0,0.0143443595881,863,0.943051506317,"(39.913477088948788, 116.36717467760845)"
129,8352218,166914.0,0.0143941297742,666,0.943537414966,"(39.906738544474393, 116.40000000000001)"
130,9155500,181428.0,0.0144482277248,648,0.943731778426,"(39.911230907457323, 116.30386869871045)"
131,7911501,303923.0,0.0145388510655,903,0.943731778426,"(39.953009883198561, 116.45275498241502)"
132,8778410,198443.0,0.0145980225253,776,0.944023323615,"(39.936388140161725, 116.34900351699883)"
133,8185703,288560.0,0.0146840649478,1094,0.944023323615,"(39.91437556154537, 116.41992966002346)"
134,8773487,181043.0,0.0147380480997,700,0.944120505345,"(39.9251572327044, 116.34958968347011)"
135,9160443,186663.0,0.0147937070154,695,0.944412050534,"(39.931446540880501, 116.30328253223917)"
136,7798802,306374.0,0.0148850611918,882,0.944606413994,"(39.932794249775384, 116.4662368112544)"
137,8195575,272736.0,0.0149663852358,1020,0.944703595724,"(39.948517520215631, 116.4187573270809)"
138,6848909,471802.0,0.015107066505,864,0.944897959184,"(40.076100628930817, 116.5799531066823)"
139,8254234,306495.0,0.015198456761,1008,0.944897959184,"(39.895956873315363, 116.41172332942556)"
140,9081996,293413.0,0.0152859462444,951,0.944897959184,"(39.895956873315363, 116.31266119577961)"
141,8029069,354868.0,0.0153917602948,825,0.944897959184,"(39.96019766397125, 116.43868698710435)"
142,8543199,231136.0,0.0154606801083,878,0.944995140914,"(39.888319856244387, 116.37713950762017)"
143,8264190,224101.0,0.0155275022351,792,0.944995140914,"(39.967834681042227, 116.41055099648301)"
144,8656027,252724.0,0.0156028591286,877,0.944995140914,"(39.966486972147351, 116.36365767878078)"
145,7896652,261893.0,0.0156809500219,932,0.945189504373,"(39.883378256963162, 116.45451348182884)"
146,8714651,247808.0,0.0157548410693,885,0.945286686103,"(39.898203054806828, 116.35662368112544)"
147,6829286,421602.0,0.0158805537717,825,0.945481049563,"(40.062174303683733, 116.58229777256741)"
148,9028274,183168.0,0.0159351705531,648,0.945675413022,"(39.966037735849056, 116.31910902696366)"
149,8073068,255546.0,0.0160113689067,979,0.945675413022,"(39.922911051212935, 116.43341148886284)"
150,8611771,184236.0,0.0160663041429,691,0.945966958212,"(39.888319856244387, 116.36893317702229)"
151,8445372,249739.0,0.0161407709732,970,0.945966958212,"(39.948068283917337, 116.38886283704572)"
152,7886876,310492.0,0.0162333530492,1030,0.946064139942,"(39.892362982929022, 116.4556858147714)"
153,8866522,255752.0,0.0163096128276,925,0.946161321672,"(39.913027852650494, 116.33845252051583)"
154,8219878,211737.0,0.016372748274,707,0.946355685131,"(39.864510332434861, 116.41582649472451)"
155,6834223,251792.0,0.016447827265,687,0.946355685131,"(40.079694519317158, 116.58171160609614)"
156,8254258,273567.0,0.0165293990954,1013,0.946355685131,"(39.906738544474393, 116.41172332942556)"
157,8269044,262227.0,0.0166075895804,998,0.946452866861,"(39.948068283917337, 116.40996483001173)"
158,8180781,1344479.0,0.0170084844728,883,0.946550048591,"(39.90359389038634, 116.42051582649474)"
159,8327785,171940.0,0.0170597533047,675,0.946744412051,"(39.932345013477089, 116.40293083235639)"
160,7656864,192597.0,0.0171171816123,706,0.94693877551,"(39.979514824797839, 116.48323563892146)"
161,9170306,205889.0,0.0171785733102,672,0.94703595724,"(39.961545372866127, 116.30211019929661)"
162,8200373,277262.0,0.0172612469106,940,0.94703595724,"(39.90359389038634, 116.41817116060962)"
163,9067284,156643.0,0.0173079545042,585,0.9472303207,"(39.887870619946092, 116.31441969519344)"
164,7984900,280183.0,0.0173914990844,1040,0.9472303207,"(39.921114106019765, 116.44396248534585)"
165,9380797,167869.0,0.0174415540311,634,0.94732750243,"(39.906289308176099, 116.27690504103165)"
166,8259157,303620.0,0.0175320870236,1116,0.94732750243,"(39.907187780772688, 116.41113716295429)"
167,6795034,273708.0,0.0176137008973,730,0.947424684159,"(40.077448337825693, 116.58640093786636)"
168,8773476,134327.0,0.0176537543367,589,0.947619047619,"(39.920215633423176, 116.34958968347011)"
169,8518636,199590.0,0.0177132678074,736,0.947716229349,"(39.855525606469001, 116.38007033997656)"
170,8803056,164635.0,0.0177623584445,540,0.947910592809,"(40.006469002695418, 116.34607268464245)"
171,6829289,352203.0,0.0178673778489,789,0.948104956268,"(40.063522012578616, 116.58229777256741)"
172,7989799,254622.0,0.0179433006854,972,0.948202137998,"(39.921563342318059, 116.44337631887457)"
173,9155519,161723.0,0.0179915230263,598,0.948299319728,"(39.919766397124889, 116.30386869871045)"
174,8342612,162143.0,0.0180398706023,566,0.948396501458,"(39.992093441150047, 116.40117233294256)"
175,7980003,222246.0,0.0181061396078,788,0.948590864917,"(39.921563342318059, 116.44454865181712)"
176,8543296,160398.0,0.0181539668621,587,0.948882410107,"(39.931895777178795, 116.37713950762017)"
177,7886966,263320.0,0.0182324832562,953,0.948979591837,"(39.932794249775384, 116.4556858147714)"
178,9150588,165622.0,0.0182818681956,671,0.949173955296,"(39.904941599281223, 116.30445486518171)"
179,8807804,223403.0,0.0183484821937,755,0.949173955296,"(39.939083557951484, 116.34548651817117)"
180,7891798,220918.0,0.0184143552181,812,0.949173955296,"(39.903144654088052, 116.45509964830012)"
181,8523607,203862.0,0.0184751425078,768,0.949173955296,"(39.888319856244387, 116.37948417350528)"
182,7671576,177899.0,0.0185281881861,629,0.949368318756,"(39.987601078167117, 116.48147713950763)"
183,9155509,143279.0,0.0185709109206,549,0.949562682216,"(39.915274034141959, 116.30386869871045)"
184,8082719,139948.0,0.018612640422,556,0.949854227405,"(39.857771787960466, 116.43223915592029)"
185,8768534,174131.0,0.0186645625633,707,0.950048590865,"(39.900449236298293, 116.35017584994139)"
186,9459166,125344.0,0.0187019374642,446,0.950242954325,"(39.906738544474393, 116.26752637749121)"
187,8954825,181652.0,0.0187561022068,619,0.950437317784,"(39.975471698113203, 116.32790152403282)"
188,9287735,176438.0,0.0188087122461,497,0.950534499514,"(39.906289308176099, 116.28804220398594)"
189,6971348,1802120.0,0.0193460659003,422,0.950826044704,"(40.071159029649593, 116.56529894490036)"
190,8259292,246216.0,0.0194194822474,815,0.950923226433,"(39.967834681042227, 116.41113716295429)"
191,9062407,301946.0,0.0195095160889,717,0.950923226433,"(39.897304582210239, 116.31500586166472)"
192,7984870,250217.0,0.0195841254486,872,0.951020408163,"(39.907637017070975, 116.44396248534585)"
193,7970274,831675.0,0.0198321131521,628,0.951117589893,"(39.951662174303685, 116.44572098475967)"
194,8969408,23276.0,0.0198390535577,75,0.951603498542,"(39.925606469002695, 116.326143024619)"
195,8768561,226587.0,0.0199066169566,834,0.951603498542,"(39.912578616352199, 116.35017584994139)"
196,9116218,269374.0,0.0199869385241,634,0.951700680272,"(39.867205750224613, 116.30855803048067)"
197,8626422,172169.0,0.0200382756389,618,0.951797862002,"(39.869002695417791, 116.36717467760845)"
198,6839099,424201.0,0.0201647633076,950,0.951797862002,"(40.069811320754717, 116.58112543962486)"
199,8342615,230843.0,0.0202335957547,821,0.951797862002,"(39.993441150044923, 116.40117233294256)"
200,7891882,204810.0,0.0202946657178,768,0.951895043732,"(39.940880503144655, 116.45509964830012)"
201,8714652,174393.0,0.0203466659818,670,0.951992225462,"(39.898652291105122, 116.35662368112544)"
202,8249336,265713.0,0.0204258959174,1050,0.951992225462,"(39.895956873315363, 116.41230949589684)"
203,8077966,200246.0,0.0204856049933,745,0.951992225462,"(39.922911051212935, 116.43282532239157)"
204,8269177,117515.0,0.0205206454538,432,0.952186588921,"(40.007816711590294, 116.40996483001173)"
205,7940734,231670.0,0.0205897244946,795,0.952283770651,"(39.883378256963162, 116.44923798358734)"
206,8621610,200035.0,0.0206493706548,766,0.952283770651,"(39.907637017070975, 116.36776084407973)"
207,8195556,241641.0,0.0207214228347,903,0.952380952381,"(39.939982030548066, 116.4187573270809)"
208,8959722,193243.0,0.0207790437657,656,0.952380952381,"(39.975022461814916, 116.32731535756156)"
209,7891809,199659.0,0.0208385778107,776,0.952478134111,"(39.90808625336927, 116.45509964830012)"
210,8082718,281436.0,0.0209224960087,767,0.952478134111,"(39.857322551662172, 116.43223915592029)"
211,7754823,229568.0,0.0209909482781,857,0.952575315841,"(39.979065588499552, 116.47151230949591)"
212,6981144,1049970.0,0.0213040268835,757,0.95267249757,"(40.071159029649593, 116.5641266119578)"
213,7754678,190572.0,0.0213608513794,726,0.9527696793,"(39.913926325247076, 116.47151230949591)"
214,8170985,656547.0,0.0215566196576,844,0.9527696793,"(39.90359389038634, 116.42168815943728)"
215,9155476,131719.0,0.0215958954473,481,0.95296404276,"(39.900449236298293, 116.30386869871045)"
216,8704786,201527.0,0.02165598649,716,0.95306122449,"(39.867205750224613, 116.357796014068)"
217,8259193,210075.0,0.0217186263635,831,0.95315840622,"(39.92336028751123, 116.41113716295429)"
218,8234613,253717.0,0.0217942793484,871,0.95315840622,"(39.882929020664868, 116.41406799531067)"
219,8513737,102589.0,0.0218248691948,406,0.953352769679,"(39.855076370170707, 116.38065650644783)"
220,8259293,271943.0,0.0219059567832,861,0.953352769679,"(39.968283917340521, 116.41113716295429)"
221,8998730,207079.0,0.0219677033136,768,0.953449951409,"(39.895956873315363, 116.32262602579134)"
222,8038804,306033.0,0.0220589558111,1066,0.953449951409,"(39.932794249775384, 116.43751465416179)"
223,7891840,213609.0,0.0221226494479,804,0.953449951409,"(39.922012578616354, 116.45509964830012)"
224,7793814,273767.0,0.0222042809141,804,0.953449951409,"(39.892362982929022, 116.46682297772568)"
225,6834198,261776.0,0.0222823369204,609,0.953644314869,"(40.068463611859833, 116.58171160609614)"
226,9126078,1047464.0,0.0225946682902,741,0.953644314869,"(39.895956873315363, 116.30738569753811)"
227,7798795,156663.0,0.0226413818473,630,0.953741496599,"(39.92964959568733, 116.4662368112544)"
228,8440439,275860.0,0.0227236374013,1048,0.953741496599,"(39.932345013477089, 116.389449003517)"
229,7896761,294131.0,0.0228113409769,986,0.953741496599,"(39.932345013477089, 116.45451348182884)"
230,9155524,164556.0,0.0228604080579,604,0.953838678328,"(39.922012578616354, 116.30386869871045)"
231,9459165,164432.0,0.0229094381647,561,0.953838678328,"(39.906289308176099, 116.26752637749121)"
232,9028211,218665.0,0.0229746393925,853,0.953838678328,"(39.937735849056601, 116.31910902696366)"
233,8102494,215182.0,0.0230388020643,823,0.953838678328,"(39.939982030548066, 116.42989449003518)"
234,8964510,20968.0,0.0230450542736,72,0.954227405248,"(39.925606469002695, 116.32672919109028)"
235,8621605,208451.0,0.0231072099051,796,0.954324586978,"(39.90539083557951, 116.36776084407973)"
236,7759527,205136.0,0.0231683770744,758,0.954324586978,"(39.891913746630728, 116.47092614302463)"
237,7886964,326183.0,0.0232656378711,823,0.954421768707,"(39.931895777178795, 116.4556858147714)"
238,8337622,119185.0,0.0233011762899,460,0.954616132167,"(39.950763701707096, 116.40175849941384)"
239,8327615,176738.0,0.0233538757828,508,0.954713313897,"(39.855974842767296, 116.40293083235639)"
240,8930371,314597.0,0.023447681882,798,0.954713313897,"(39.991644204851752, 116.33083235638922)"
241,6981145,894929.0,0.023714530576,547,0.954907677357,"(40.071608265947887, 116.5641266119578)"
242,8185687,203718.0,0.0237752749281,831,0.955004859086,"(39.907187780772688, 116.41992966002346)"
243,9454268,185916.0,0.0238307111043,469,0.955102040816,"(39.906738544474393, 116.26811254396249)"
244,8180785,305260.0,0.0239217331098,1083,0.955102040816,"(39.90539083557951, 116.42051582649474)"
245,8538324,172288.0,0.0239731057078,698,0.955102040816,"(39.898652291105122, 116.37772567409145)"
246,6961552,1419218.0,0.0243962861722,762,0.955199222546,"(40.071159029649593, 116.56647127784291)"
247,7886904,154983.0,0.0244424987892,578,0.955296404276,"(39.904941599281223, 116.4556858147714)"
248,8690333,156196.0,0.0244890730969,597,0.955393586006,"(39.975471698113203, 116.35955451348184)"
249,8283533,269657.0,0.0245694790489,840,0.955393586006,"(39.855974842767296, 116.40820633059789)"
250,8298697,84480.0,0.0245946691787,273,0.955587949466,"(40.067115902964957, 116.40644783118407)"
251,6976246,1301935.0,0.02498287836,455,0.955782312925,"(40.071159029649593, 116.56471277842908)"
252,8773484,143258.0,0.0250255948327,588,0.955879494655,"(39.923809523809524, 116.34958968347011)"
253,9155504,146383.0,0.0250692431136,575,0.955976676385,"(39.913027852650494, 116.30386869871045)"
254,7779286,213635.0,0.025132944503,772,0.956073858115,"(39.966936208445638, 116.46858147713951)"
255,8768572,177689.0,0.0251859275638,719,0.956073858115,"(39.917520215633424, 116.35017584994139)"
256,7838034,198097.0,0.0252449958538,451,0.956268221574,"(39.954357592093437, 116.46154747948418)"
257,7867497,147171.0,0.0252888790995,304,0.956559766764,"(39.988050314465404, 116.45803048065652)"
258,8626488,234739.0,0.0253588732505,857,0.956559766764,"(39.898652291105122, 116.36717467760845)"
259,8224775,162267.0,0.0254072578006,659,0.956656948494,"(39.864061096136567, 116.41524032825323)"
260,7984942,239364.0,0.0254786310277,913,0.956656948494,"(39.939982030548066, 116.44396248534585)"
261,9038035,189632.0,0.0255351752357,679,0.956754130224,"(39.950314465408802, 116.31793669402111)"
262,8797895,203251.0,0.0255957803384,749,0.956851311953,"(39.888319856244387, 116.34665885111372)"
263,8773481,152993.0,0.02564139958,636,0.956948493683,"(39.922461814914641, 116.34958968347011)"
264,8435541,270441.0,0.0257220393041,1003,0.956948493683,"(39.932345013477089, 116.39003516998828)"
265,8117229,139966.0,0.0257637741727,604,0.957045675413,"(39.958400718778073, 116.42813599062134)"
266,8778398,210404.0,0.025826512147,804,0.957045675413,"(39.930997304582206, 116.34900351699883)"
267,7852738,281064.0,0.0259103194226,899,0.957142857143,"(39.958849955076367, 116.45978898007034)"
268,8401095,390746.0,0.0260268315256,550,0.957142857143,"(39.860467205750226, 116.39413833528722)"
269,8871440,158063.0,0.0260739625327,615,0.957240038873,"(39.922012578616354, 116.33786635404455)"
270,9086894,221156.0,0.0261399065236,787,0.957240038873,"(39.895956873315363, 116.31207502930833)"
271,7891853,180362.0,0.0261936866158,577,0.957337220603,"(39.92785265049416, 116.45509964830012)"
272,8249325,180352.0,0.0262474637262,648,0.957434402332,"(39.891015274034139, 116.41230949589684)"
273,9145696,139409.0,0.0262890325094,539,0.957531584062,"(39.907637017070975, 116.30504103165299)"
274,8019188,248167.0,0.0263630306029,956,0.957531584062,"(39.922012578616354, 116.43985932004689)"
275,8469769,188342.0,0.0264191901605,760,0.957628765792,"(39.906289308176099, 116.38593200468934)"
276,7994484,668025.0,0.026618380933,385,0.957725947522,"(39.82587601078167, 116.44279015240329)"
277,8788252,170596.0,0.0266692490128,666,0.957823129252,"(39.957053009883197, 116.34783118405628)"
278,8322966,142049.0,0.0267116049875,442,0.958017492711,"(39.967834681042227, 116.40351699882767)"
279,6804829,441787.0,0.0268433364254,850,0.958017492711,"(40.076999101527399, 116.5852286049238)"
280,8626514,203630.0,0.0269040545378,752,0.958114674441,"(39.910332434860734, 116.36717467760845)"
281,8768565,136022.0,0.02694461339,532,0.958211856171,"(39.91437556154537, 116.35017584994139)"
282,7891780,165814.0,0.0269940555796,675,0.958309037901,"(39.895058400718774, 116.45509964830012)"
