,Region,dVCR,VCR,dUCR,UCR,loc,meanVIT,VUH,meet,meanVUH
669,8709763,51953.0,0.0289557244139,225,1.0,"(39.902695417789758, 116.35720984759672)",157.286449627,225,54.3075801749,20.1849368319
670,7152474,43307.0,0.0289686376354,178,1.0,"(40.026235399820301, 116.54361078546307)",157.35659378,178,54.3282798834,20.2022351798
671,7671575,27417.0,0.0289768127986,110,1.0,"(39.987151841868823, 116.48147713950763)",157.401000972,110,54.3414965986,20.2129251701
672,7505067,438267.0,0.0291074946477,46,1.0,"(39.997933513027853, 116.50140679953107)",158.110860058,46,54.4857142857,20.2173955296
673,7764376,20920.0,0.0291137325445,94,1.0,"(39.869901168014373, 116.47033997655335)",158.144744088,94,54.4965014577,20.2265306122
674,8273849,55135.0,0.0291301726227,207,1.0,"(39.906289308176099, 116.40937866354045)",158.234045999,207,54.5271137026,20.2466472303
675,8744003,30314.0,0.0291392116093,164,1.0,"(39.882030548068279, 116.35310668229778)",158.283145449,164,54.5495626822,20.262585034
676,8317994,7462.0,0.0291414366182,15,1.0,"(39.934591194968554, 116.40410316529895)",158.295231616,15,54.5521865889,20.26404276
677,8136764,56972.0,0.0291584244505,258,1.0,"(39.932794249775384, 116.42579132473622)",158.387508908,258,54.5816326531,20.2891156463
678,8337541,124963.0,0.0291956857454,191,1.0,"(39.91437556154537, 116.40175849941384)",158.589910917,191,54.6333333333,20.3076773567
679,2440770,8007.0,0.0291980732616,20,1.0,"(40.103504043126684, 117.10750293083237)",158.602879819,20,54.6382896016,20.3096209913
680,9160561,27381.0,0.0292062376904,100,1.0,"(39.984456424079063, 116.30328253223917)",158.647228701,100,54.6490767736,20.3193391642
681,7656693,29685.0,0.0292150891227,133,1.0,"(39.902695417789758, 116.48323563892146)",158.695309362,133,54.6647230321,20.3322643343
682,9424808,21257.0,0.0292214275056,94,1.0,"(39.874393530997303, 116.27162954279015)",158.729739229,94,54.6751214772,20.3413994169
683,9249984,15.0,0.0292214319783,1,1.0,"(40.550044923629827, 116.29273153575616)",158.729763524,1,54.6753158406,20.3414965986
684,10516780,5474.0,0.0292230642081,7,1.0,"(39.747708894878706, 116.14091441969519)",158.738629738,7,54.6765792031,20.3421768707
685,6971267,47357.0,0.029237185053,199,1.0,"(40.034770889487866, 116.56529894490036)",158.815333657,199,54.7000971817,20.361516035
686,7793891,36489.0,0.0292480652926,107,1.0,"(39.926954177897571, 116.46682297772568)",158.874434726,107,54.7197278912,20.3719144801
687,8195751,239549.0,0.0293194936828,18,1.0,"(40.027583108715184, 116.4187573270809)",159.262431163,18,54.8249757046,20.3736637512
688,8807677,59807.0,0.0293373268515,70,1.0,"(39.882030548068279, 116.34548651817117)",159.359300292,70,54.8581146744,20.3804664723
689,8029014,44618.0,0.0293506309852,159,1.0,"(39.935489667565136, 116.43868698710435)",159.431567865,159,54.8781341108,20.3959183673
690,8954681,22458.0,0.0293573274806,115,1.0,"(39.910781671159029, 116.32790152403282)",159.467942987,115,54.8908649174,20.4070942663
691,7788791,179204.0,0.029410762282,26,1.0,"(39.836208445642406, 116.46740914419696)",159.758198899,26,54.9218658892,20.4096209913
692,8944824,31103.0,0.0294200365316,147,1.0,"(39.883378256963162, 116.32907385697538)",159.808576288,147,54.9433430515,20.4239067055
693,7162025,179883.0,0.0294736737962,5,1.0,"(39.91617250673854, 116.54243845252053)",160.099931973,5,55.0,20.4243926142
694,6897527,21572.0,0.0294801061054,103,1.0,"(39.913477088948788, 116.57409144196953)",160.134872044,103,55.0138969874,20.4344023324
695,9111575,16768.0,0.0294851059645,68,1.0,"(39.981761006289304, 116.30914419695193)",160.162031098,68,55.0240038873,20.44101069
696,8612004,22473.0,0.0294918069326,104,1.0,"(39.992991913746629, 116.36893317702229)",160.198430515,104,55.0362487852,20.4511175899
697,8023914,25870.0,0.0294995208135,85,1.0,"(39.844743935309971, 116.43927315357563)",160.240332038,85,55.0551020408,20.4593780369
