,Region,dVCR,VCR,UCR,loc,meanVIT,VUH,meanVUH
221,9077098,331652.0,0.0388131529607,0.933236151603,"(39.895956873315363, 116.31324736225089)",12648.6695171,960,10.068506462
222,6839103,379594.0,0.0389263397757,0.933236151603,"(40.071608265947887, 116.58112543962486)",12685.555534,782,10.14449519
223,8641291,283074.0,0.0390107463903,0.934013605442,"(39.94761904761905, 116.36541617819461)",12713.0624818,1076,10.2490525702
224,8411072,378468.0,0.0391235974561,0.934013605442,"(39.941778975741236, 116.39296600234468)",12749.8390827,20,10.2509960159
225,7583465,378168.0,0.0392363590684,0.934013605442,"(40.011410601976635, 116.49202813599062)",12786.5865319,17,10.2526479448
226,9336766,377985.0,0.039349066114,0.934013605442,"(39.929200359389036, 116.28218053927316)",12823.3161986,112,10.2635312409
227,8665559,377788.0,0.0394617144183,0.934013605442,"(39.847888589398025, 116.36248534583822)",12860.0267224,27,10.2661548926
228,10532177,365427.0,0.0395706769368,0.934110787172,"(40.063522012578616, 116.13915592028137)",12895.5360995,1,10.2662520649
229,7603324,377362.0,0.0396831982171,0.934110787172,"(40.131356693620845, 116.48968347010552)",12932.2052279,1,10.2663492372
230,7103579,341041.0,0.0397848893518,0.934402332362,"(40.064420485175198, 116.54947245017586)",12965.3449616,801,10.3441842387
231,6285786,376515.0,0.0398971580748,0.934402332362,"(40.142138364779875, 116.64736225087925)",13001.9317851,6,10.3447672724
232,8366287,375997.0,0.0400092723413,0.934402332362,"(39.625965858041326, 116.39824150058617)",13038.4682732,2,10.3449616169
233,10291452,375967.0,0.0401213776624,0.934402332362,"(39.738724168912846, 116.16787807737398)",13075.0018463,3,10.3452531338
234,8332683,314289.0,0.0402150919226,0.934888241011,"(39.932345013477089, 116.40234466588512)",13105.542027,1137,10.4557380235
235,10830379,374052.0,0.0403266262317,0.934888241011,"(39.804761904761904, 116.10339976553341)",13141.8895151,3,10.4560295404
236,10169418,373482.0,0.0404379905789,0.934888241011,"(39.925606469002695, 116.18253223915593)",13178.181615,5,10.4565154018
237,7754665,277221.0,0.0405206519541,0.935665694849,"(39.90808625336927, 116.47151230949591)",13205.1198134,889,10.5429015645
238,5384601,373116.0,0.040631907168,0.935665694849,"(40.163252470799641, 116.75521688159438)",13241.3763483,1,10.5429987368
239,7980072,371338.0,0.0407426322202,0.935665694849,"(39.952560646900267, 116.44454865181712)",13277.4601108,281,10.5703041493
240,7465913,359114.0,0.0408497123371,0.935762876579,"(40.011410601976635, 116.50609613130129)",13312.3560393,202,10.5899329511
241,6334810,359040.0,0.0409567703887,0.935860058309,"(40.161904761904758, 116.64150058616647)",13347.244777,3,10.590224468
242,9317317,358611.0,0.0410637005217,0.935957240039,"(39.993441150044923, 116.28452520515827)",13382.0918278,5,10.5907103294
243,7132387,369570.0,0.0411738983942,0.935957240039,"(39.803863432165315, 116.54595545134819)",13418.0037897,1,10.5908075017
244,7744894,369450.0,0.0412840604853,0.935957240039,"(39.919317160826594, 116.47268464243845)",13453.904091,17,10.5924594306
245,9297245,368857.0,0.0413940457564,0.935957240039,"(39.777807726864332, 116.28686987104338)",13489.746769,2,10.5926537751
246,10257583,368631.0,0.0415039636392,0.935957240039,"(39.926055705300989, 116.17198124267293)",13525.5674862,1,10.5927509474
247,7461015,368553.0,0.041613858264,0.935957240039,"(40.011410601976635, 116.50668229777257)",13561.3806238,232,10.6152949179
248,1108722,368366.0,0.0417236971295,0.935957240039,"(40.196945193171608, 117.26694021101993)",13597.1755903,3,10.6155864347
249,8293350,356357.0,0.0418299551679,0.936054421769,"(39.865408805031443, 116.40703399765533)",13631.8036148,304,10.6451268098
250,6834192,368273.0,0.0419397663027,0.936054421769,"(40.065768194070081, 116.58171160609614)",13667.5895443,796,10.7224759499
251,8601895,356053.0,0.0420459336948,0.936151603499,"(39.852380952380948, 116.37010550996483)",13702.1880284,75,10.7297638713
252,8121990,365897.0,0.0421550363572,0.936151603499,"(39.896855345911945, 116.42754982415006)",13737.7430765,9,10.7306384219
253,8122102,341622.0,0.0422569007336,0.936345966958,"(39.947169811320755, 116.42754982415006)",13770.9392673,342,10.7638713439
254,7573662,364873.0,0.0423656980612,0.936345966958,"(40.008265947888589, 116.49320046893318)",13806.394811,23,10.7661063065
255,6829289,352203.0,0.0424707174656,0.936443148688,"(40.063522012578616, 116.58229777256741)",13840.6191818,789,10.8427752405
256,8331965,363271.0,0.0425790371109,0.936443148688,"(39.609793351302784, 116.40234466588512)",13875.9190555,1,10.8428724128
257,9488606,362653.0,0.0426871724819,0.936443148688,"(39.930098831985624, 116.26400937866354)",13911.1588767,10,10.8438441357
258,9949574,362376.0,0.0427952252574,0.936443148688,"(40.179874213836477, 116.20890973036343)",13946.3717812,1,10.8439413079
259,8244429,337252.0,0.0428957865933,0.936637512148,"(39.891913746630728, 116.41289566236811)",13979.1433291,1221,10.9625886697
260,7881327,361100.0,0.0430034588929,0.936637512148,"(39.599910152740343, 116.45627198124268)",14014.2322418,2,10.9627830143
261,10594998,360804.0,0.0431110429316,0.936637512148,"(39.680323450134772, 116.13153575615475)",14049.2923914,2,10.9629773589
262,8803141,359922.0,0.0432183639767,0.936637512148,"(40.044654088050315, 116.34607268464245)",14084.2668351,4,10.963366048
263,9263202,359711.0,0.0433256221062,0.936637512148,"(39.886972147349503, 116.29097303634232)",14119.2207754,8,10.9641434263
264,6839097,346839.0,0.0434290420805,0.936734693878,"(40.068912848158128, 116.58112543962486)",14152.9239141,788,11.040715188
265,8234728,346452.0,0.0435323466597,0.936831875607,"(39.934591194968554, 116.41406799531067)",14186.5894471,4,11.0411038772
266,8509557,357966.0,0.0436390844675,0.936831875607,"(40.177628032345012, 116.38124267291911)",14221.3738218,2,11.0412982217
267,4658682,356925.0,0.0437455118713,0.936831875607,"(39.707277628032344, 116.84196951934349)",14256.0570401,1,11.041395394
268,8205459,296348.0,0.0438338765089,0.937317784257,"(39.988050314465404, 116.41758499413834)",14284.8538529,970,11.1356525119
269,9062396,318919.0,0.0439289713362,0.937609329446,"(39.892362982929022, 116.31500586166472)",14315.8439413,758,11.209309105
270,8029069,354868.0,0.0440347853866,0.937609329446,"(39.96019766397125, 116.43868698710435)",14350.3272763,825,11.2894762414
271,6608448,342009.0,0.0441367651581,0.937706511176,"(39.869901168014373, 116.60867526377491)",14383.5610728,2,11.2896705859
272,1808973,353832.0,0.0442422702955,0.937706511176,"(40.123719676549861, 117.1831184056272)",14417.9437372,1,11.2897677582
273,6824419,352947.0,0.0443475115448,0.937706511176,"(40.076100628930817, 116.58288393903869)",14452.2404042,879,11.375182198
274,7549079,352943.0,0.0444527516014,0.937706511176,"(39.966486972147351, 116.49613130128957)",14486.5366825,49,11.3799436401
275,7798900,352846.0,0.0445579627347,0.937706511176,"(39.976819407008087, 116.4662368112544)",14520.8235351,57,11.3854824604
276,7113391,340491.0,0.0446594898711,0.937803692906,"(40.071608265947887, 116.5483001172333)",14553.9098241,63,11.3916043144
277,7514570,352477.0,0.0447645909764,0.937803692906,"(39.866307277628032, 116.50023446658852)",14588.1608201,29,11.3944223108
278,8117111,351951.0,0.0448695352398,0.937803692906,"(39.90539083557951, 116.42813599062134)",14622.3607035,6,11.3950053445
279,6834196,351950.0,0.044974479205,0.937803692906,"(40.067565139263252, 116.58171160609614)",14656.5604897,771,11.4699251773
280,6446444,351201.0,0.0450791998345,0.937803692906,"(39.703683737646003, 116.62801875732708)",14690.6874939,1,11.4700223496
281,9175190,339164.0,0.0451803312878,0.937900874636,"(39.955256064690026, 116.30152403282533)",14723.6448353,6,11.4706053833
282,6271089,350649.0,0.0452848873227,0.937900874636,"(40.140790655884992, 116.64912075029309)",14757.7182004,5,11.4710912448
283,9787421,350445.0,0.0453893825291,0.937900874636,"(39.946720575022461, 116.2282532239156)",14791.7717423,6,11.4716742785
284,9219745,349536.0,0.0454936066911,0.937900874636,"(40.167744833782571, 116.29624853458382)",14825.7369546,1,11.4717714508
285,5776473,349314.0,0.0455977646575,0.937900874636,"(40.177628032345012, 116.70832356389215)",14859.6805947,3,11.4720629676
286,9650078,348785.0,0.0457017648873,0.937900874636,"(39.857322551662172, 116.24466588511137)",14893.5728306,46,11.4765328928
287,7999689,336516.0,0.0458021067637,0.937998056365,"(39.963791554357591, 116.44220398593201)",14926.2728598,361,11.5116120882
288,8298498,348176.0,0.0459059254028,0.937998056365,"(39.977717879604668, 116.40644783118407)",14960.1059178,4,11.5120007774
289,6785238,348150.0,0.0460097362893,0.937998056365,"(40.077448337825693, 116.58757327080892)",14993.9364493,377,11.5486347294
290,6809727,347306.0,0.046113295513,0.937998056365,"(40.076999101527399, 116.58464243845252)",15027.6849674,724,11.6189874648
291,8719527,310647.0,0.0462059238067,0.938289601555,"(39.888319856244387, 116.35603751465416)",15057.8712467,627,11.6799144884
292,6834191,322582.0,0.0463021108622,0.938483965015,"(40.065318957771787, 116.58171160609614)",15089.2172772,709,11.7488096395
293,6961551,346486.0,0.0464054255794,0.938483965015,"(40.070709793351298, 116.56647127784291)",15122.8861141,848,11.8312117384
294,8988912,346175.0,0.0465086475631,0.938483965015,"(39.886073674752922, 116.32379835873388)",15156.5247303,7,11.8318919444
295,8083497,346067.0,0.0466118373435,0.938483965015,"(40.207277628032344, 116.43223915592029)",15190.152852,2,11.832086289
296,4188728,346063.0,0.0467150259312,0.938483965015,"(39.82138364779874, 116.89824150058617)",15223.780585,1,11.8321834613
297,7215544,345915.0,0.0468181703885,0.938483965015,"(39.754896675651388, 116.53599062133647)",15257.3939364,9,11.8330580119
298,5555752,345135.0,0.0469210822664,0.938483965015,"(40.03791554357592, 116.73470105509965)",15290.9314935,2,11.8332523564
299,6956400,344926.0,0.047023931825,0.938483965015,"(39.957053009883197, 116.56705744431419)",15324.4487416,7,11.8339325624
300,6270434,344571.0,0.0471266755301,0.938483965015,"(39.846540880503142, 116.64912075029309)",15357.9314935,2,11.834126907
301,8577209,343620.0,0.0472291356675,0.938483965015,"(39.764330637915542, 116.37303634232123)",15391.3218346,6,11.8347099407
302,6828962,343476.0,0.047331552867,0.938483965015,"(39.916621743036835, 116.58229777256741)",15424.6981829,5,11.8351958022
303,9018610,343065.0,0.0474338475152,0.938483965015,"(40.025336927223719, 116.32028135990622)",15458.0345933,5,11.8356816636
304,5579930,342820.0,0.0475360691096,0.938483965015,"(39.897753818508534, 116.73177022274326)",15491.3471966,1,11.8357788359
305,8841664,342043.0,0.0476380590193,0.938483965015,"(39.747708894878706, 116.34138335287223)",15524.584297,5,11.8362646973
306,6373407,341841.0,0.0477399886968,0.938483965015,"(39.898203054806828, 116.63681125439625)",15557.8017685,3,11.8365562142
307,7445988,341617.0,0.0478418515824,0.938483965015,"(39.861814914645102, 116.50844079718641)",15590.9974735,3,11.836847731
308,5233051,341221.0,0.0479435963892,0.938483965015,"(40.292632524707997, 116.77338804220399)",15624.1546983,2,11.8370420756
309,6359248,341072.0,0.0480452967674,0.938483965015,"(40.138544474393527, 116.63856975381009)",15657.2974444,4,11.8374307647
310,7514881,340533.0,0.0481468364273,0.938483965015,"(40.006019766397124, 116.50023446658852)",15690.3878146,295,11.8660965893
311,10130207,340408.0,0.0482483388149,0.938483965015,"(39.913477088948788, 116.18722157092616)",15723.4660383,4,11.8664852784
312,8533403,340265.0,0.0483497985629,0.938483965015,"(39.888319856244387, 116.37831184056273)",15756.5303663,1224,11.985424157
313,8915628,328087.0,0.0484476270917,0.938581146744,"(39.969631626235397, 116.33259085580305)",15788.4113303,469,12.0309979594
314,7935781,339500.0,0.0485488587331,0.938581146744,"(39.858670260557055, 116.44982415005862)",15821.4013215,3,12.0312894762
315,8411060,339469.0,0.048650081131,0.938581146744,"(39.936388140161725, 116.39296600234468)",15854.3883005,3,12.0315809931
316,7171469,339409.0,0.0487512856381,0.938581146744,"(39.758041329739441, 116.54126611957797)",15887.369449,4,12.0319696822
317,10086200,338985.0,0.0488523637175,0.938581146744,"(39.947169811320755, 116.19249706916764)",15920.3093966,31,12.0349820231
318,6834193,338411.0,0.0489532706424,0.938581146744,"(40.066217430368376, 116.58171160609614)",15953.1935672,762,12.1090273054
319,7886964,326183.0,0.0490505314391,0.938678328474,"(39.931895777178795, 116.4556858147714)",15984.8895151,823,12.1890000972
320,7166919,338091.0,0.0491513429469,0.938678328474,"(39.91437556154537, 116.54185228604925)",16017.7425906,3,12.189291614
321,8175858,301996.0,0.0492413916973,0.938969873664,"(39.892362982929022, 116.421101992966)",16047.0882324,1086,12.2948207171
322,7568761,337601.0,0.0493420570975,0.938969873664,"(40.006918238993713, 116.49378663540446)",16079.8936935,89,12.3034690506
323,10502170,337103.0,0.0494425740048,0.938969873664,"(39.785444743935308, 116.14267291910903)",16112.6507628,2,12.3036633952
324,6824418,324893.0,0.0495394501511,0.939067055394,"(40.075651392632523, 116.58288393903869)",16144.2213585,591,12.3610922165
325,6353775,336876.0,0.0496398993718,0.939067055394,"(39.880233602875109, 116.63915592028137)",16176.9563696,1,12.3611893888
326,8783550,336875.0,0.0497403482943,0.939067055394,"(40.045103324348609, 116.34841735052755)",16209.6912836,2,12.3613837334
327,8934682,336578.0,0.0498407086577,0.939067055394,"(39.727942497753816, 116.33024618991794)",16242.3973375,1,12.3614809056
328,6833239,336417.0,0.0499410210145,0.939067055394,"(39.637646001796945, 116.58171160609614)",16275.0877466,1,12.3615780779
329,5399355,336261.0,0.0500412868553,0.939067055394,"(40.190206648697213, 116.75345838218054)",16307.7629968,1,12.3616752502
330,8249345,299525.0,0.0501305988064,0.939358600583,"(39.899999999999999, 116.41230949589684)",16336.8685259,1122,12.4707025556
331,6829290,335476.0,0.050230630577,0.939358600583,"(40.063971248876911, 116.58229777256741)",16369.4674959,684,12.5371683996
332,8596470,335032.0,0.0503305299563,0.939358600583,"(39.61563342318059, 116.37069167643611)",16402.0233213,2,12.5373627441
333,6227334,334979.0,0.0504304135322,0.939358600583,"(40.287690925426773, 116.6543962485346)",16434.5739967,2,12.5375570887
334,5922558,334790.0,0.0505302407523,0.939358600583,"(39.793530997304579, 116.69073856975382)",16467.1063065,3,12.5378486056
335,11407965,334777.0,0.0506300640961,0.939358600583,"(39.634950584007186, 116.03423212192263)",16499.637353,1,12.5379457779
336,10370122,322762.0,0.0507263048238,0.939455782313,"(39.874393530997303, 116.15849941383354)",16531.0008746,4,12.538334467
337,8557788,334599.0,0.0508260750917,0.939455782313,"(39.84115004492363, 116.37538100820633)",16563.5146244,9,12.5392090176
338,6829285,322194.0,0.0509221464539,0.939552964043,"(40.061725067385446, 116.58229777256741)",16594.8229521,593,12.5968321835
339,8582600,321940.0,0.0510181420788,0.939650145773,"(39.985804132973939, 116.37245017584995)",16626.106598,213,12.6175298805
340,8234837,333255.0,0.0511175115947,0.939650145773,"(39.983557951482481, 116.41406799531067)",16658.4897483,89,12.626178214
341,3542721,332422.0,0.0512166327278,0.939650145773,"(40.059029649595686, 116.97561547479485)",16690.7919541,4,12.6265669031
342,9032959,332316.0,0.051315722254,0.939650145773,"(39.870350404312667, 116.31852286049238)",16723.0838597,16,12.6281216597
343,7235366,331789.0,0.0514146546401,0.939650145773,"(39.858221024258761, 116.53364595545135)",16755.3245554,1,12.628218832
344,10458731,319710.0,0.0515099853266,0.939747327502,"(40.074303683737647, 116.14794841735053)",16786.3915071,1,12.6283160043
345,7030296,331557.0,0.0516088485352,0.939747327502,"(40.148427672955975, 116.55826494724502)",16818.6096589,1,12.6284131766
346,9811689,331483.0,0.0517076896786,0.939747327502,"(39.846990116801436, 116.2253223915592)",16850.82062,4,12.6288018657
347,7842805,330958.0,0.0518063742783,0.939747327502,"(39.897304582210239, 116.4609613130129)",16882.9805655,322,12.6600913419
348,8508878,330914.0,0.051905045758,0.939747327502,"(39.872596585804132, 116.38124267291911)",16915.1362355,181,12.6776795258
349,8234594,330840.0,0.0520036951726,0.939747327502,"(39.874393530997303, 116.41406799531067)",16947.2847148,9,12.6785540764
350,8553111,330809.0,0.0521023353436,0.939747327502,"(39.94043126684636, 116.37596717467761)",16979.4301817,13,12.6798173161
351,10086426,318673.0,0.0521973568189,0.939844509232,"(40.04869721473495, 116.19249706916764)",17010.3963658,2,12.6800116607
352,7798802,306374.0,0.0522887109953,0.940038872692,"(39.932794249775384, 116.4662368112544)",17040.1674278,882,12.7657176173
353,11016809,330186.0,0.0523871654011,0.940038872692,"(39.942228212039531, 116.08112543962486)",17072.2523564,1,12.7658147896
354,9885943,329824.0,0.0524855118661,0.940038872692,"(40.199191374663073, 116.21652989449004)",17104.3021086,2,12.7660091342
355,11614807,317653.0,0.0525802291992,0.940136054422,"(40.140790655884992, 116.00961313012897)",17135.169177,3,12.7663006511
356,6834197,329590.0,0.0526785058905,0.940136054422,"(40.068014375561546, 116.58171160609614)",17167.1961908,712,12.835487319
357,6808754,329579.0,0.0527767793018,0.940136054422,"(39.63989218328841, 116.58464243845252)",17199.2221358,2,12.8356816636
358,8993584,317570.0,0.0528714718861,0.940233236152,"(39.784546271338719, 116.3232121922626)",17230.0811389,14,12.8370420756
359,8278610,329447.0,0.0529697059378,0.940233236152,"(39.844743935309971, 116.40879249706917)",17262.0942571,165,12.8530755029
360,6798957,329389.0,0.0530679226952,0.940233236152,"(39.639442946990116, 116.58581477139508)",17294.1017394,1,12.8531726752
361,7431628,328627.0,0.0531659122405,0.940233236152,"(40.01185983827493, 116.51019929660023)",17326.0351764,130,12.8658050724
362,5795053,316469.0,0.0532602765301,0.940330417881,"(39.723000898472598, 116.70597889800705)",17356.7871927,3,12.8660965893
363,8533134,328428.0,0.0533582067378,0.940330417881,"(39.767475292003596, 116.37831184056273)",17388.7012924,2,12.8662909338
364,7734649,328384.0,0.0534561238257,0.940330417881,"(39.71761006289308, 116.47385697538101)",17420.6111165,6,12.8668739675
365,6289798,328338.0,0.0535540271973,0.940330417881,"(39.744115004492365, 116.64677608440797)",17452.5164707,2,12.8670683121
366,6834213,328164.0,0.0536518786859,0.940330417881,"(40.075202156334228, 116.58171160609614)",17484.4049169,586,12.924011272
367,8180790,280006.0,0.0537353704885,0.940719144801,"(39.907637017070975, 116.42051582649474)",17511.6137402,979,13.0191429404
368,11001648,327866.0,0.0538331331198,0.940719144801,"(39.732434860736745, 116.08288393903869)",17543.473229,1,13.0192401127
369,6844005,327663.0,0.0539308352209,0.940719144801,"(40.073405211141058, 116.58053927315358)",17575.3129919,614,13.0789038966
370,8259157,303620.0,0.0540213682134,0.94091350826,"(39.907187780772688, 116.41113716295429)",17604.8164416,1116,13.1873481683
371,10869530,327465.0,0.0541190112751,0.94091350826,"(39.789937106918238, 116.09871043376319)",17636.6369643,1,13.1874453406
372,2563388,327251.0,0.0542165905266,0.94091350826,"(40.178975741239888, 117.09284876905042)",17668.4366923,1,13.1875425129
373,7616832,326903.0,0.0543140660119,0.94091350826,"(39.598562443845459, 116.48792497069168)",17700.2026042,2,13.1877368574
374,5927881,326807.0,0.0544115128721,0.94091350826,"(39.984456424079063, 116.69015240328254)",17731.9591876,2,13.187931202
375,320108,326484.0,0.0545088634206,0.94091350826,"(40.180772686433059, 117.36131301289566)",17763.6843844,6,13.1885142357
376,6216698,326367.0,0.0546061790822,0.94091350826,"(39.910332434860734, 116.65556858147714)",17795.398212,2,13.1887085803
377,9062407,301946.0,0.0546962129237,0.94110787172,"(39.897304582210239, 116.31500586166472)",17824.7389952,717,13.2583811097
378,7715222,325764.0,0.0547933487836,0.94110787172,"(39.791734052111408, 116.47620164126613)",17856.394228,8,13.259158488
379,12284894,325473.0,0.0548903978735,0.94110787172,"(39.718957771787956, 115.9293083235639)",17888.0211836,2,13.2593528326
380,7004858,325162.0,0.0549873542298,0.94110787172,"(39.722551662174304, 116.56119577960142)",17919.6179186,1,13.2594500049
381,8117547,288973.0,0.0550735198001,0.94139941691,"(40.101257861635219, 116.42813599062134)",17947.6980857,9,13.2603245554
382,9023397,300446.0,0.0551631063737,0.941593780369,"(39.975471698113203, 116.31969519343494)",17976.8931105,61,13.2662520649
383,10429471,324329.0,0.0552598143473,0.941593780369,"(40.131805929919139, 116.1514654161782)",18008.408901,1,13.2663492372
384,7891865,299999.0,0.055349267635,0.941788143829,"(39.933243486073671, 116.45509964830012)",18037.5604897,1018,13.3652706248
385,6447543,323793.0,0.0554458157848,0.941788143829,"(40.197394429469902, 116.62801875732708)",18069.0241959,1,13.3653677971
386,8269048,323559.0,0.0555422941608,0.941788143829,"(39.949865229110507, 116.40996483001173)",18100.4651637,848,13.447769896
387,8793210,287462.0,0.0556280091832,0.942079689018,"(39.984007187780769, 116.347245017585)",18128.3985035,237,13.4707997279
388,6790137,323321.0,0.0557244165927,0.942079689018,"(40.077897574123988, 116.58698710433764)",18159.8163444,416,13.5112233991
389,6829288,323215.0,0.0558207923953,0.942079689018,"(40.063072776280322, 116.58229777256741)",18191.2238849,777,13.5867262657
390,8523595,322955.0,0.0559170906714,0.942079689018,"(39.882929020664868, 116.37948417350528)",18222.6061607,6,13.5873092994
391,10948112,322793.0,0.0560133406426,0.942079689018,"(39.886073674752922, 116.08933177022274)",18253.9726946,1,13.5874064717
392,9224610,322424.0,0.0561094805859,0.942079689018,"(40.152920035938905, 116.29566236811254)",18285.3033719,3,13.5876979885
393,6956654,322071.0,0.0562055152722,0.942079689018,"(40.071159029649593, 116.56705744431419)",18316.5997474,601,13.6460985327
394,6295098,321984.0,0.0563015240169,0.942079689018,"(39.924707996406106, 116.6461899179367)",18347.8876688,1,13.646195705
395,6127977,321938.0,0.0563975190453,0.942079689018,"(39.660107816711587, 116.66611957796015)",18379.1711204,2,13.6463900496
396,7485501,321897.0,0.0564935018485,0.942079689018,"(40.009613656783465, 116.50375146541619)",18410.4505879,44,13.6506656302
397,7495146,321385.0,0.0565893319842,0.942079689018,"(39.941778975741236, 116.50257913247363)",18441.6803032,2,13.6508599747
398,2641660,321135.0,0.0566850875753,0.942079689018,"(40.135849056603774, 117.08347010550997)",18472.8857254,10,13.6518316976
399,7544247,321124.0,0.0567808398863,0.942079689018,"(39.996136567834682, 116.49671746776085)",18504.0900787,27,13.6544553493
400,4227856,320980.0,0.0568765492597,0.942079689018,"(39.796226415094338, 116.89355216881594)",18535.2804392,2,13.6546496939
401,5344814,320924.0,0.0569722419351,0.942079689018,"(39.892362982929022, 116.7599062133646)",18566.4653581,2,13.6548440385
402,5433388,320710.0,0.0570678708002,0.942079689018,"(40.076549865229111, 116.7493552168816)",18597.6294821,3,13.6551355553
403,11295538,320237.0,0.0571633586268,0.942079689018,"(39.736927223719675, 116.04771395076202)",18628.7476436,3,13.6554270722
404,7313885,320128.0,0.057258813952,0.942079689018,"(39.926055705300989, 116.5242672919109)",18659.8552133,22,13.6575648625
405,7916257,319359.0,0.0573540399778,0.942079689018,"(39.889218328840968, 116.45216881594374)",18690.8880575,5,13.6580507239
406,5384470,319083.0,0.0574491837064,0.942079689018,"(40.104402515723272, 116.75521688159438)",18721.8940822,1,13.6581478962
407,10874535,319011.0,0.057544305966,0.942079689018,"(39.838005390835576, 116.09812426729192)",18752.8931105,2,13.6583422408
408,8376770,318909.0,0.0576393978115,0.942079689018,"(39.934591194968554, 116.39706916764362)",18783.8822272,6,13.6589252745
409,8249509,318858.0,0.0577344744498,0.942079689018,"(39.973674752920033, 116.41230949589684)",18814.8663881,6,13.6595083082
410,8626892,318852.0,0.0578295492991,0.942079689018,"(40.080143755615453, 116.36717467760845)",18845.849966,6,13.6600913419
411,6829292,306736.0,0.0579210114162,0.942176870748,"(40.064869721473492, 116.58229777256741)",18875.6562045,528,13.7113983092
412,8543235,318649.0,0.0580160257352,0.942176870748,"(39.904492362982928, 116.37713950762017)",18906.6200564,45,13.7157710621
413,8254225,306629.0,0.0581074559471,0.942274052478,"(39.891913746630728, 116.41172332942556)",18936.4158974,1117,13.8243125061
414,8210230,318566.0,0.0582024455173,0.942274052478,"(39.930997304582206, 116.41699882766706)",18967.371684,9,13.8251870567
415,10777071,306556.0,0.0582938539623,0.942371234208,"(40.060826594788857, 116.10984759671747)",18997.1604314,3,13.8254785735
416,7289419,318014.0,0.0583886789378,0.942371234208,"(39.936837376460019, 116.5271981242673)",19028.062579,3,13.8257700904
417,7832953,317994.0,0.0584834979498,0.942371234208,"(39.872147349505838, 116.46213364595546)",19058.962783,11,13.8268389855
418,7828055,317806.0,0.0585782609043,0.942371234208,"(39.872147349505838, 116.46271981242674)",19089.8447187,22,13.8289767758
419,11349583,317644.0,0.0586729755538,0.942371234208,"(39.811949685534593, 116.04126611957797)",19120.7109124,1,13.8290739481
420,8337440,317555.0,0.0587676636653,0.942371234208,"(39.869002695417791, 116.40175849941384)",19151.5684579,5,13.8295598095
421,6981147,317537.0,0.0588623464097,0.942371234208,"(40.072506738544476, 116.5641266119578)",19182.4242542,137,13.8428724128
422,10056406,317188.0,0.0589569250898,0.942371234208,"(39.764779874213836, 116.19601406799532)",19213.2461374,3,13.8431639296
423,8523290,317138.0,0.0590514888609,0.942371234208,"(39.745911949685535, 116.37948417350528)",19244.063162,5,13.8436497911
424,8655784,317067.0,0.0591460314613,0.942371234208,"(39.857322551662172, 116.36365767878078)",19274.8732873,14,13.8450102031
425,5991522,317065.0,0.0592405734654,0.942371234208,"(39.969631626235397, 116.68253223915593)",19305.6832183,3,13.8453017199
426,8249344,268946.0,0.0593207674124,0.942759961127,"(39.899550763701704, 116.41230949589684)",19331.8173161,964,13.9389758041
427,9336431,316659.0,0.059415188356,0.942759961127,"(39.778706199460913, 116.28218053927316)",19362.5877952,6,13.9395588378
428,7911501,303923.0,0.0595058116966,0.942857142857,"(39.953009883198561, 116.45275498241502)",19392.120688,903,14.0273054125
429,4355237,315886.0,0.0596000021481,0.942857142857,"(39.811051212938004, 116.87831184056273)",19422.8160529,2,14.0274997571
430,7451215,315755.0,0.0596941535382,0.942857142857,"(40.009613656783465, 116.50785463071513)",19453.4986882,103,14.0375085026
431,8126749,315296.0,0.0597881680642,0.942857142857,"(39.834411500449235, 116.42696365767878)",19484.1367214,3,14.0378000194
432,8768620,291215.0,0.059875002151,0.943051506317,"(39.939083557951484, 116.35017584994139)",19512.4347488,815,14.1169954329
433,10046941,314727.0,0.0599688470134,0.943051506317,"(39.913477088948788, 116.19718640093787)",19543.017491,5,14.1174812943
434,8680766,314437.0,0.0600626054041,0.943051506317,"(40.078346810422282, 116.36072684642438)",19573.5720533,2,14.1176756389
435,7431627,314327.0,0.0601563309951,0.943051506317,"(40.011410601976635, 116.51019929660023)",19604.1159265,188,14.1359440288
436,9973273,314030.0,0.0602499680271,0.943051506317,"(39.824528301886794, 116.20597889800705)",19634.6309397,4,14.1363327179
437,8547781,314018.0,0.0603436014809,0.943051506317,"(39.74636118598383, 116.37655334114889)",19665.1447867,4,14.1367214071
438,10061073,313557.0,0.0604370974743,0.943051506317,"(39.661006289308176, 116.19542790152404)",19695.6138373,2,14.1369157516
439,7539252,313255.0,0.0605305034179,0.943051506317,"(39.952560646900267, 116.49730363423213)",19726.0535419,55,14.1422602274
440,10620319,313125.0,0.0606238705982,0.943051506317,"(40.053638814016168, 116.12860492379836)",19756.4806141,2,14.142454572
441,10786951,312922.0,0.0607171772482,0.943051506317,"(40.098562443845459, 116.10867526377491)",19786.8879604,2,14.1426489165
442,7965375,312605.0,0.0608103893756,0.943051506317,"(39.951212938005391, 116.44630715123095)",19817.264503,325,14.1742299096
443,7828166,311949.0,0.0609034058979,0.943051506317,"(39.922012578616354, 116.46271981242674)",19847.5773006,418,14.2148479254
444,7916081,311859.0,0.060996395584,0.943051506317,"(39.810152740341415, 116.45216881594374)",19877.8813526,2,14.2150422699
445,8596914,311660.0,0.0610893259327,0.943051506317,"(39.81509433962264, 116.37069167643611)",19908.1660674,6,14.2156253037
446,6976245,311625.0,0.061182245845,0.943051506317,"(40.070709793351298, 116.56471277842908)",19938.4473812,278,14.2426391993
